slug,maker,models,group,band,target_hz,actual_hz,marking,gain_label,peak_db,peak_hz,q,bandwidth_oct
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20_bw1,14.128,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20_bw3,11.983,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_4,0.491,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_8,2.113,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_12,-0.965,4742.7,0.71,2.102
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_20,-2.54,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_4,0.252,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_8,1.08,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_12,6.747,3914.7,0.337,3.499
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20,11.745,3914.7,0.501,2.558
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20_bw1,4.597,3914.7,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20_bw3,20.913,3914.7,1.018,1.363
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_4,0.537,3556.6,0.239,4.201
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_8,2.541,3914.7,0.237,4.515
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_12,-5.905,3556.6,0.462,3.037
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_20,-10.572,3556.6,0.602,2.272
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_4,-0.448,2935.6,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_8,-2.163,2935.6,0.315,3.83
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_12,6.793,696.1,0.257,4.137
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20,11.86,696.1,0.398,3.069
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20_bw1,4.68,766.2,0.158,5.701
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20_bw3,21.222,696.1,0.838,1.661
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_4,0.54,696.1,0.19,4.985
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_8,2.554,696.1,0.166,5.375
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_12,-6.07,696.1,0.265,4.151
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_20,-10.92,696.1,0.396,3.093
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_4,-0.46,574.6,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_8,-2.213,574.6,0.153,5.334
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_12,6.632,112.5,0.277,3.774
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20,11.283,123.8,0.461,2.736
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20_bw1,2.718,112.5,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20_bw3,20.435,123.8,0.975,1.445
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_4,0.536,112.5,0.206,4.632
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_8,2.536,112.5,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_12,-5.987,112.5,0.269,3.797
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_20,-10.57,112.5,0.418,2.673
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_4,-0.458,112.5,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_8,-2.205,112.5,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_12,7.115,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20,19.535,22.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20_bw1,19.338,22.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20_bw3,20.124,22.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_4,0.432,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_8,1.79,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_12,-5.967,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_20,-17.543,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_4,-0.318,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_8,-1.289,20.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_12,6.78,1237.9,0.347,3.495
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20,11.812,1124.7,0.487,2.521
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20_bw1,4.614,1237.9,0.199,4.956
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20_bw3,20.936,1124.7,1.003,1.336
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_4,0.539,1124.7,0.233,4.267
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_8,2.553,1237.9,0.224,4.62
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,cut_12,-6.036,1124.7,0.378,3.262
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,cut_20,-10.834,1124.7,0.56,2.346
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,cut_4,-0.458,1021.8,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,cut_8,-2.202,1124.7,0.267,4.286
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_11,7.473,11246.8,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_11_bw1,5.024,11246.8,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_11_bw3,10.893,11246.8,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_2,0.143,10217.9,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_4,0.907,10217.9,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,boost_7,5.473,11246.8,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,cut_11,-6.015,8433.9,0.647,2.472
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,cut_2,-0.104,6324.6,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,cut_4,-0.713,5746.0,0.46,3.083
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_bell,10000.0,10000.0,0-11 knob,cut_7,-4.38,6961.4,0.524,2.727
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_11,8.61,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_11_bw1,9.484,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_11_bw3,7.93,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_2,0.175,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_4,0.91,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,boost_7,5.9,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,cut_11,-1.472,5220.3,0.628,2.215
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,cut_2,0.05,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,cut_4,0.526,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,high_shelf,10000.0,12000.0,0-11 knob,cut_7,1.346,20000.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_11,7.552,3914.7,0.391,3.161
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_11_bw1,4.866,3914.7,0.239,4.364
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_11_bw3,11.333,3914.7,0.622,2.181
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_2,0.145,3556.6,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_4,0.909,3556.6,0.216,4.493
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,boost_7,5.515,3914.7,0.323,3.639
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,cut_11,-6.925,3231.2,0.513,2.648
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,cut_2,-0.123,2935.6,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,cut_4,-0.788,2667.0,0.344,3.595
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,3300.0,3300.0,0-11 knob,cut_7,-4.982,3231.2,0.463,3.002
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_11,8.267,696.1,0.307,3.649
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_11_bw1,4.717,766.2,0.185,5.225
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_11_bw3,11.492,696.1,0.445,2.778
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_2,0.295,696.1,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_4,1.22,766.2,0.181,5.329
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,boost_7,6.322,696.1,0.255,4.094
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,cut_11,-7.873,696.1,0.363,3.402
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,cut_2,-0.261,696.1,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,cut_4,-1.092,574.6,0.179,4.973
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,500.0,560.0,0-11 knob,cut_7,-5.926,696.1,0.309,3.819
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_11,7.903,112.5,0.377,3.1
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_11_bw1,2.322,112.5,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_11_bw3,11.395,112.5,0.571,2.214
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_2,0.354,112.5,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_4,1.483,112.5,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,boost_7,6.229,112.5,0.319,3.516
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,cut_11,-7.649,112.5,0.416,2.917
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,cut_2,-0.316,112.5,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,cut_4,-1.338,112.5,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,100.0,100.0,0-11 knob,cut_7,-5.918,112.5,0.351,3.361
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_11,9.649,22.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_11_bw1,9.709,22.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_11_bw3,10.032,22.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_2,0.335,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_4,1.019,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,boost_7,6.541,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,cut_11,-9.163,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,cut_2,-0.283,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,cut_4,-0.817,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_shelf,100.0,100.0,0-11 knob,cut_7,-6.23,20.0,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_11,7.572,1124.7,0.377,3.116
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_11_bw1,4.784,1237.9,0.255,4.295
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_11_bw3,11.469,1124.7,0.598,2.154
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_2,0.146,1237.9,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_4,0.912,1237.9,0.241,4.459
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,boost_7,5.529,1124.7,0.308,3.589
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,cut_11,-7.149,1124.7,0.46,2.848
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,cut_2,-0.128,1124.7,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,cut_4,-0.81,1021.8,0.275,4.06
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,mid_bell,1000.0,1000.0,0-11 knob,cut_7,-5.131,1124.7,0.389,3.277
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_12,7.169,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20,10.88,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20_bw2,6.345,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20_bw8,17.047,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_4,0.282,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_8,2.506,11246.8,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_12,-5.991,9283.2,0.598,2.591
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_20,-9.194,10217.9,0.732,2.148
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_4,-0.229,6961.4,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_8,-2.095,6961.4,0.423,3.201
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_12,7.938,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20,15.931,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20_bw2,16.173,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20_bw8,17.102,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_4,0.315,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_8,2.187,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_12,-1.116,3556.6,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_20,-7.145,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_4,0.064,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,cut_8,0.732,20000.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_12,7.429,2667.0,0.361,3.377
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20,11.448,2667.0,0.511,2.592
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20_bw2,6.522,2667.0,0.279,4.002
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_20_bw8,18.759,2667.0,0.94,1.534
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_4,0.292,2667.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,boost_8,2.56,2667.0,0.219,4.647
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_12,-6.793,2423.1,0.425,3.06
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_20,-10.553,2667.0,0.604,2.404
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_4,-0.261,2201.4,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,himid_bell,3300.0,3300.0,0-20 knob,cut_8,-2.307,2201.4,0.285,4.051
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_12,7.455,574.6,0.276,3.7
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20,11.507,632.5,0.433,2.877
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20_bw2,6.533,574.6,0.213,4.36
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_20_bw8,19.285,632.5,0.824,1.677
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_4,0.293,574.6,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,boost_8,2.569,574.6,0.166,5.071
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_12,-6.891,574.6,0.303,3.569
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_20,-10.692,574.6,0.419,2.771
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_4,-0.264,574.6,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,lomid_bell,500.0,560.0,0-20 knob,cut_8,-2.337,574.6,0.194,4.851
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_12,6.989,112.5,0.34,3.498
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20,10.406,112.5,0.463,2.742
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20_bw2,3.247,112.5,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_20_bw8,18.648,112.5,0.952,1.474
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_4,0.278,112.5,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,boost_8,2.487,112.5,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_12,-6.526,112.5,0.357,3.334
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_20,-9.876,112.5,0.5,2.533
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_4,-0.252,112.5,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_bell,100.0,100.0,0-20 knob,cut_8,-2.269,112.5,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_12,8.229,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20,18.136,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20_bw2,17.746,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_20_bw8,18.627,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_4,0.287,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,boost_8,1.822,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_12,-7.156,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_20,-16.019,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_4,-0.241,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,low_shelf,100.0,100.0,0-20 knob,cut_8,-1.421,20.0,,
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_12,7.433,1237.9,0.382,3.225
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20,11.452,1237.9,0.542,2.457
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20_bw2,6.527,1237.9,0.295,3.846
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_20_bw8,18.771,1237.9,0.996,1.447
passive_eq,Softube,Manley Massive Passive,eq-massive-passive,mid_bell,1000.0,1000.0,0-20 knob,boost_4,0.292,1237.9,,
