slug,maker,models,group,element,gr_target_db,hz,gr_db
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,4000.0,1.522
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,50.0,1.423
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,500.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,5000.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,63.0,1.456
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,630.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,6300.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,80.0,1.479
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,800.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,10.0,8000.0,1.503
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,100.0,1.492
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,1000.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,10000.0,1.511
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,125.0,1.501
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,1250.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,12500.0,1.494
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,160.0,1.507
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,1600.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,200.0,1.51
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,2000.0,1.52
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,250.0,1.513
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,2500.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,31.5,1.304
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,315.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,3150.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,40.0,1.375
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,400.0,1.516
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,4000.0,1.522
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,50.0,1.423
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,500.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,5000.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,63.0,1.456
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,630.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,6300.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,80.0,1.479
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,800.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,8000.0,1.503
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,100.0,1.492
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,1000.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,10000.0,1.511
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,125.0,1.501
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,1250.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,12500.0,1.494
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,160.0,1.507
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,1600.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,200.0,1.51
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,2000.0,1.52
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,250.0,1.513
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,2500.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,31.5,1.304
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,315.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,3150.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,40.0,1.375
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,400.0,1.516
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,4000.0,1.522
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,50.0,1.423
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,500.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,5000.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,63.0,1.456
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,630.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,6300.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,80.0,1.479
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,800.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,8000.0,1.503
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,100.0,1.492
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,1000.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,10000.0,1.511
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,125.0,1.501
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,1250.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,12500.0,1.494
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,160.0,1.507
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,1600.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,200.0,1.51
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,2000.0,1.52
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,250.0,1.513
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,2500.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,31.5,1.304
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,315.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,3150.0,1.521
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,40.0,1.375
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,400.0,1.516
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,4000.0,1.522
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,50.0,1.423
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,500.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,5000.0,1.519
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,63.0,1.456
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,630.0,1.517
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,6300.0,1.515
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,80.0,1.479
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,800.0,1.518
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,8000.0,1.503
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,100.0,7.262
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,1000.0,7.502
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,10000.0,7.559
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,125.0,7.298
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,1250.0,7.382
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,12500.0,7.39
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,160.0,7.354
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,1600.0,7.282
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,200.0,7.374
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,2000.0,7.648
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,250.0,7.364
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,2500.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,31.5,6.301
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,315.0,7.383
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,3150.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,40.0,6.654
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,400.0,7.356
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,4000.0,7.759
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,50.0,6.897
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,500.0,7.381
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,5000.0,7.495
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,63.0,7.074
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,630.0,7.394
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,6300.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,80.0,7.191
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,800.0,7.452
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,8000.0,7.395
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,100.0,16.89
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,1000.0,17.131
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,10000.0,17.187
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,125.0,16.927
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,1250.0,17.011
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,12500.0,17.019
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,160.0,16.983
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,1600.0,16.911
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,200.0,17.003
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,2000.0,17.277
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,250.0,16.993
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,2500.0,17.018
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,31.5,15.93
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,315.0,17.012
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,3150.0,17.018
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,40.0,16.283
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,400.0,16.985
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,4000.0,17.387
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,50.0,16.527
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,500.0,17.01
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,5000.0,17.123
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,63.0,16.704
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,630.0,17.023
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,6300.0,17.019
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,80.0,16.821
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,800.0,17.08
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,8000.0,17.022
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,100.0,2.444
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,1000.0,2.685
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,10000.0,2.743
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,125.0,2.481
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,1250.0,2.566
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,12500.0,2.573
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,160.0,2.538
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,1600.0,2.465
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,200.0,2.557
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,2000.0,2.831
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,250.0,2.548
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,2500.0,2.573
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,31.5,1.482
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,315.0,2.567
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,3150.0,2.573
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,40.0,1.835
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,400.0,2.54
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,4000.0,2.942
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,50.0,2.078
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,500.0,2.565
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,5000.0,2.678
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,63.0,2.257
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,630.0,2.577
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,6300.0,2.573
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,80.0,2.374
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,800.0,2.635
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,8000.0,2.578
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,100.0,7.262
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,1000.0,7.502
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,10000.0,7.559
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,125.0,7.298
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,1250.0,7.382
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,12500.0,7.39
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,160.0,7.354
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,1600.0,7.282
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,200.0,7.374
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,2000.0,7.648
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,250.0,7.364
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,2500.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,31.5,6.301
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,315.0,7.383
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,3150.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,40.0,6.654
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,400.0,7.356
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,4000.0,7.759
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,50.0,6.897
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,500.0,7.381
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,5000.0,7.495
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,63.0,7.074
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,630.0,7.394
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,6300.0,7.389
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,80.0,7.191
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,800.0,7.452
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,8000.0,7.395
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,100.0,6.345
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,1000.0,9.685
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,10000.0,9.651
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,125.0,6.963
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,1250.0,9.811
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,12500.0,8.901
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,160.0,7.517
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,1600.0,10.001
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,200.0,7.887
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,2000.0,10.021
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,250.0,8.219
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,2500.0,10.266
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,31.5,2.645
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,315.0,8.531
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,3150.0,10.226
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,40.0,3.313
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,400.0,8.848
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,4000.0,10.258
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,50.0,3.987
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,500.0,9.1
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,5000.0,10.436
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,63.0,4.689
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,630.0,9.343
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,6300.0,10.365
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,80.0,5.505
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,800.0,9.535
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,8000.0,10.394
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,100.0,10.194
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,1000.0,14.537
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,10000.0,14.619
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,125.0,10.913
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,1250.0,14.697
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,12500.0,13.756
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,160.0,11.59
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,1600.0,14.877
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,200.0,12.148
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,2000.0,14.996
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,250.0,12.627
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,2500.0,15.076
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,31.5,4.554
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,315.0,13.12
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,3150.0,15.174
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,40.0,6.072
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,400.0,13.548
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,4000.0,15.157
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,50.0,7.299
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,500.0,13.921
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,5000.0,15.363
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,63.0,8.412
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,630.0,14.181
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,6300.0,15.313
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,80.0,9.389
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,800.0,14.385
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,8000.0,15.315
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,100.0,1.116
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,1000.0,2.452
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,10000.0,2.485
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,125.0,1.233
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,1250.0,2.646
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,12500.0,1.909
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,160.0,1.352
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,1600.0,2.649
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,200.0,1.465
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,2000.0,2.992
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,250.0,1.594
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,2500.0,2.979
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,31.5,0.246
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,315.0,1.745
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,3150.0,3.116
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,40.0,0.445
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,400.0,1.926
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,4000.0,2.893
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,50.0,0.634
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,500.0,2.084
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,5000.0,3.204
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,63.0,0.815
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,630.0,2.244
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,6300.0,3.066
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,80.0,0.982
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,800.0,2.352
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,8000.0,3.025
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,100.0,3.471
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,1000.0,5.803
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,10000.0,5.819
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,125.0,3.746
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,1250.0,5.923
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,12500.0,5.06
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,160.0,4.018
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,1600.0,5.965
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,200.0,4.256
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,2000.0,6.038
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,250.0,4.488
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,2500.0,6.439
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,31.5,1.386
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,315.0,4.739
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,3150.0,6.608
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,40.0,1.825
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,400.0,4.999
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,4000.0,6.394
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,50.0,2.274
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,500.0,5.246
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,5000.0,6.579
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,63.0,2.728
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,630.0,5.465
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,6300.0,6.537
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,80.0,3.148
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,800.0,5.621
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,8000.0,6.552
vc76,Softube,UREI 1176,fet-1176,fet,10.0,100.0,9.116
vc76,Softube,UREI 1176,fet-1176,fet,10.0,1000.0,9.162
vc76,Softube,UREI 1176,fet-1176,fet,10.0,10000.0,9.138
vc76,Softube,UREI 1176,fet-1176,fet,10.0,125.0,9.132
vc76,Softube,UREI 1176,fet-1176,fet,10.0,1250.0,9.167
