slug,maker,models,family,group,state,condition,hz,level_dbfs
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,250.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,2500.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,31.5,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,315.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,3150.0,-175.15
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,40.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,400.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,4000.0,-180.56
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,50.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,500.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,5000.0,-184.52
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,63.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,630.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,6300.0,-185.81
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,80.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,800.0,-200.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,off,under_tone_-12,8000.0,-191.27
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,100.0,-104.25
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,1000.0,-106.62
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,10000.0,-97.04
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,125.0,-112.98
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,1250.0,-105.96
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,12500.0,-96.03
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,160.0,-105.14
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,1600.0,-105.0
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,16000.0,-95.01
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,20.0,-99.79
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,200.0,-111.73
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,2000.0,-103.85
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,20000.0,-93.98
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,25.0,-104.46
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,250.0,-111.55
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,2500.0,-102.61
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,31.5,-105.81
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,315.0,-111.75
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,3150.0,-101.9
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,40.0,-108.97
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,400.0,-110.36
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,4000.0,-100.8
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,50.0,-95.9
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,500.0,-109.06
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,5000.0,-99.89
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,63.0,-111.13
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,630.0,-108.19
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,6300.0,-98.89
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,80.0,-113.1
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,800.0,-107.8
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,silence,8000.0,-97.84
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,100.0,-104.68
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,1000.0,-107.06
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,10000.0,-96.96
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,125.0,-113.09
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,1250.0,-105.7
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,12500.0,-96.17
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,160.0,-105.15
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,1600.0,-104.89
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,16000.0,-95.05
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,20.0,-98.59
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,200.0,-112.04
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,2000.0,-104.07
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,20000.0,-94.01
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,25.0,-102.89
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,250.0,-111.79
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,2500.0,-102.84
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,31.5,-105.57
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,315.0,-111.12
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,3150.0,-102.22
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,40.0,-109.8
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,400.0,-110.55
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,4000.0,-100.94
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,50.0,-96.37
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,500.0,-109.66
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,5000.0,-99.94
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,63.0,-111.89
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,630.0,-108.52
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,6300.0,-98.92
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,80.0,-112.2
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,800.0,-107.71
cla3a,Waves,UREI LA-3A,comp,opto-la2a,on,under_tone_-12,8000.0,-98.02
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,100.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,1000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,10000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,125.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,1250.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,12500.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,160.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,1600.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,16000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,20.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,200.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,2000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,20000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,25.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,250.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,2500.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,31.5,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,315.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,3150.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,40.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,400.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,4000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,50.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,500.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,5000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,63.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,630.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,6300.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,80.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,800.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,silence,8000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,100.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,1000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,10000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,125.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,1250.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,12500.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,160.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,1600.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,16000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,20.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,200.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,2000.0,-200.0
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,20000.0,-181.96
h_comp,Waves,"hybrid, analogue-modelled",comp,digital,off,under_tone_-12,25.0,-200.0
