slug,maker,models,group,element,gr_target_db,marking,phase,time_ms,gr_db
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.0)",release,500.0,4.222289816069864
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.0)",release,5000.0,4.066148446795053
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,0.1,2.624138644305244
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,0.2,2.5875694689952766
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,0.5,1.8855815636791426
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,1.0,2.301355245561144
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,10.0,2.4613014047844377
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,100.0,2.4656069840896286
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,1000.0,2.4655963631433107
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,2.0,2.338943598072893
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,20.0,2.4655090768349393
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,200.0,2.4656003714133696
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,2000.0,1.8515328717085868
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,5.0,2.43577839420154
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,50.0,2.465622380654528
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,500.0,2.465597214586083
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",attack,5000.0,-0.19997178002773452
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,0.1,0.15067082294991074
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,0.2,0.9971028503217099
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,0.5,1.3918076782568214
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,1.0,1.197855914678378
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,10.0,0.6631205452186784
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,100.0,0.6492299123887637
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,1000.0,0.6317241198478385
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,2.0,0.7373695361252821
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,20.0,0.6553992491285197
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,200.0,0.6483681452591679
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,2000.0,0.21234149411148273
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,5.0,0.6786626003018359
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,50.0,0.6507915043236459
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,500.0,0.6473297885560196
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.25)",release,5000.0,-0.956504185914266
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,0.1,5.408916988901341
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,0.2,6.002682195760656
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,0.5,4.36605274200836
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,1.0,5.391079311260949
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,10.0,6.026199026025136
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,100.0,6.030349553393712
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,1000.0,6.030327545055524
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,2.0,5.503649323176729
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,20.0,6.030492482155477
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,200.0,6.030333383631339
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,2000.0,5.416462812414137
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,5.0,5.956019920358004
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,50.0,6.030389615532403
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,500.0,6.0303279730085535
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",attack,5000.0,-2.8476612481600228
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,0.1,3.7149327428597747
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,0.2,4.562223115887518
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,0.5,4.955245437067354
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,1.0,4.761447831574003
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,10.0,4.227053298353656
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,100.0,4.211579878709076
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,1000.0,1.2485553171107995
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,2.0,4.3013574029989545
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,20.0,4.219225302064665
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,200.0,4.20353338893643
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,2000.0,-1.2677680105751818
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,5.0,4.242631248745511
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,50.0,4.214204843086264
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,500.0,3.118367165368067
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.5)",release,5000.0,-4.603587544518568
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,0.1,11.712737911258989
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,0.2,12.302719730660172
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,0.5,9.983252238375343
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,1.0,11.624432005375184
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,10.0,12.31840821523543
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,100.0,12.318336417687698
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,1000.0,12.318326764072333
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,2.0,11.93939077792532
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,20.0,12.318375776554726
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,200.0,12.318334824408554
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,2000.0,11.704610898295853
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,5.0,12.306948632854448
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,50.0,12.318338029945837
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,500.0,12.318329557948823
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",attack,5000.0,-0.019402491102649577
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,0.1,10.000376410800087
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,0.2,10.850918120646476
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,0.5,11.23700213861296
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,1.0,11.042695967522109
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,10.0,10.50309199772101
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,100.0,6.1935343948755595
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,1000.0,-0.005458204847641923
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,2.0,10.582896680671928
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,20.0,10.482115490673594
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,200.0,2.8778278529257477
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,2000.0,-0.019321701735254493
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,5.0,10.522376554837717
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,50.0,9.562549075845762
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,500.0,0.351818509038182
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 0.75)",release,5000.0,-0.019354258702641403
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,0.1,11.745463579057605
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,0.2,12.241030837074307
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,0.5,11.366607476575803
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,1.0,12.278722833837566
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,10.0,12.294338531839374
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,100.0,12.294126772985194
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,1000.0,12.294114507114731
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,2.0,12.281873107851322
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,20.0,12.294174398092048
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,200.0,12.294120588984233
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,2000.0,11.643907909248897
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,5.0,12.290663701354298
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,50.0,12.29413892187553
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,500.0,12.294116700461705
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",attack,5000.0,-0.0006826484703381652
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,0.1,9.86627031206262
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,0.2,10.828252863853265
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,0.5,11.063563016661616
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,1.0,10.684914651049187
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,10.0,0.419478435489971
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,100.0,0.005230775800697529
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,1000.0,-0.0003624787016427433
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,2.0,8.735358031248168
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,20.0,0.03853288997827775
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,200.0,0.002086499617696802
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,2000.0,-0.0006211079023188404
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,5.0,2.675363716451578
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,50.0,0.011546417499872064
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,500.0,0.00022675568830976545
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,"speed=('raw', 1.0)",release,5000.0,-0.0006357463371600147
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,0.1,2.550111264516241
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,0.2,3.265179703591521
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,0.5,1.9468212321427867
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,1.0,2.7725137206228325
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,10.0,3.3220274017037905
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,100.0,3.3254167869137845
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,1000.0,3.3254014577679474
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,2.0,2.878841225509948
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,20.0,3.325529855273441
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,200.0,3.3254048574661432
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,2000.0,2.711553241795924
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,5.0,3.265240645039883
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,50.0,3.3254474928630184
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,500.0,3.325401641048643
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,attack,5000.0,-5.552596862943332
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,0.1,1.0100209458206582
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,0.2,1.8573170555322704
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,0.5,2.2503568962160134
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,1.0,2.0565660030440807
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,10.0,1.5221370907738851
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,100.0,1.5066627369014256
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,as_set,release,1000.0,-1.4563705582463093
