slug,maker,models,group,setting,condition,hz,level_dbfs,rms_dbfs,a_weighted_dbfs
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,20000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,25.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,250.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,2500.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,31.5,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,315.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,3150.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,40.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,400.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,4000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,50.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,500.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,5000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,63.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,630.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,6300.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,80.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,800.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,silence,8000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,100.0,-196.29,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,1000.0,-153.88,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,10000.0,-162.28,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,125.0,-197.7,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,1250.0,-192.36,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,12500.0,-165.43,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,160.0,-198.92,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,1600.0,-192.99,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,16000.0,-164.61,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,20.0,-193.25,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,200.0,-199.67,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,2000.0,-161.52,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,20000.0,-123.36,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,25.0,-194.54,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,250.0,-199.27,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,2500.0,-190.69,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,31.5,-194.29,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,315.0,-199.91,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,3150.0,-161.21,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,40.0,-196.2,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,400.0,-200.0,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,4000.0,-162.06,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,50.0,-197.31,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,500.0,-198.67,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,5000.0,-162.59,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,63.0,-196.83,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,630.0,-197.4,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,6300.0,-160.67,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,80.0,-198.5,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,800.0,-192.18,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_1_pct,under_tone_-12,8000.0,-164.82,-49.96,-131.67
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,100.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,1000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,10000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,125.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,1250.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,12500.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,160.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,1600.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,16000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,20.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,200.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,2000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,20000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,25.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,250.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,2500.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,31.5,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,315.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,3150.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,40.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,400.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,4000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,50.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,500.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,5000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,63.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,630.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,6300.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,80.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,800.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,silence,8000.0,-200.0,-200.0,-200.0
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,100.0,-191.01,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,1000.0,-140.39,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,10000.0,-156.3,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,125.0,-192.04,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,1250.0,-184.7,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,12500.0,-159.56,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,160.0,-192.78,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,1600.0,-185.78,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,16000.0,-158.78,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,20.0,-188.0,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,200.0,-191.28,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,2000.0,-155.7,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,20000.0,-103.91,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,25.0,-188.03,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,250.0,-191.76,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,2500.0,-183.69,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,31.5,-189.46,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,315.0,-191.73,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,3150.0,-151.28,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,40.0,-192.21,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,400.0,-192.53,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,4000.0,-156.35,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,50.0,-190.5,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,500.0,-191.51,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,5000.0,-155.26,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,63.0,-189.49,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,630.0,-189.6,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,6300.0,-154.57,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,80.0,-188.24,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,800.0,-184.95,-34.78,-112.59
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,matched_thd_3_pct,under_tone_-12,8000.0,-159.3,-34.78,-112.59
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,100.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,1000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,10000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,125.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,1250.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,12500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,160.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,1600.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,16000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,20.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,200.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,2000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,20000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,25.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,250.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,2500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,31.5,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,315.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,3150.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,40.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,400.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,4000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,50.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,5000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,63.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,630.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,6300.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,80.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,800.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,silence,8000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,100.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,1000.0,-181.38,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,10000.0,-175.85,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,125.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,1250.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,12500.0,-174.21,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,160.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,1600.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,16000.0,-171.71,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,20.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,200.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,2000.0,-181.01,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,20000.0,-166.82,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,25.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,250.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,2500.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,31.5,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,315.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,3150.0,-182.52,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,40.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,400.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,4000.0,-182.06,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,50.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,500.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,5000.0,-182.22,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,63.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,630.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,6300.0,-178.8,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,80.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,800.0,-200.0,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,analog_off,under_tone_-12,8000.0,-181.38,-118.67,-168.95
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,100.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,1000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,10000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,125.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,1250.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,12500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,160.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,1600.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,16000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,20.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,200.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,2000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,20000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,25.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,250.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,2500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,31.5,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,315.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,3150.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,40.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,400.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,4000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,50.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,500.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,5000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,63.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,630.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,6300.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,80.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,800.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,silence,8000.0,-200.0,-200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,100.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,1000.0,-181.36,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,10000.0,-175.83,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,125.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,1250.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,12500.0,-174.19,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,160.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,1600.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,16000.0,-171.68,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,20.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,200.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,2000.0,-180.98,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,20000.0,-121.35,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,25.0,-200.0,-55.83,-131.13
ssl_ev2,Waves,SSL 4000 E console channel,console-ssl,line_0,under_tone_-12,250.0,-200.0,-55.83,-131.13
