slug,maker,models,group,setting,depth,matched,hz,level_dbfs,thd_pct,thd_db,gain_db,noise_floor_db,clipped,rejected_runs,h2,h3,h4,h5,h6,h7,h8
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-21.0,0.10764109129761455,-59.360438157569305,-0.165,-148.04826141419565,False,0,-76.23809084242316,-59.57110169203,-115.25203552855959,-75.5384739171062,-131.10765303117876,-85.02421970373999,-138.35640053803633
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-24.0,0.07871643727531659,-62.078691408070114,-0.169,-151.081636942861,False,0,-79.03783029529555,-62.28079742854035,-120.88796292189762,-78.5041507684839,-135.33400767100008,-88.00815227660087,-140.1814660389239
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-27.0,0.05704368946833202,-64.87584785950551,-0.172,-154.10609223952005,False,0,-81.89378560473682,-65.07190737122232,-126.58323108787806,-81.48596918487868,-138.58600751012165,-90.99712396020209,-140.99149051135686
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-3.0,0.4565417935162752,-46.810389187886884,-0.103,-129.53198561901746,False,0,-62.065411726275414,-47.22336881958749,-85.82658732478424,-59.5489158066038,-99.78794463711196,-68.04150903902737,-109.69535382068821
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-30.0,0.04106487674028809,-67.73058952812897,-0.174,-157.1250103956885,False,0,-84.79103950533911,-67.92236183859265,-132.20693161927892,-84.47706084472875,-140.82339437832402,-93.98837176162243,-141.47741765555838
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-36.0,0.021005311900841706,-73.55341730769591,-0.176,-163.14874280360158,False,0,-90.66794024808434,-73.73992901838193,-141.9688714570034,-90.47404336003488,-143.0308626980128,-99.96951321186559,-141.74025665326408
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-42.0,0.010635337715937018,-79.46497429794397,-0.177,-169.1600513319759,False,0,-96.6117079772148,-79.6486625783013,-145.98695607171572,-96.48278521852667,-143.59979153324105,-105.93950918094026,-141.74326553009175
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-48.0,0.005356370983628859,-85.4225870254213,-0.178,-175.16647538456712,False,0,-102.59469399328123,-85.60446427145827,-146.4780811731026,-102.50603214918165,-143.739518776118,-111.88323953116472,-141.7445862535589
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-54.0,0.0026896557149357937,-91.40606615216583,-0.178,-181.16901813814064,False,0,-108.60936530561122,-91.58631850445022,-146.54953787966858,-108.55391555843555,-143.85059773282595,-117.76583656752786,-141.750440055841
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-6.0,0.38866774478413807,-48.208429992289126,-0.12,-132.66009725731197,False,0,-63.95129127951275,-48.555028934939074,-89.89666911388241,-61.752726421678894,-104.74855448634868,-70.59705722449425,-114.99804106738237
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-60.0,0.0013477958518146253,-97.40751769228515,-0.178,-187.1714462789886,False,0,-114.66285814656291,-97.58565157563163,-146.56394418613306,-114.65217597090997,-143.8678841965687,-123.52935556587262,-141.73879294242664
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,-9.0,0.31781376184920107,-49.95654602137917,-0.133,-135.77281569765435,False,0,-66.07413677930944,-50.255137331147914,-94.38945204562246,-64.23221335177969,-110.01137215485882,-73.33303786644305,-120.43230768219489
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,0.0,9.291985012706476,-20.637829987130676,-1.032,-128.0119567098812,False,0,-31.81325176728567,-21.707172261531355,-41.012167146378225,-29.676789077786697,-45.45655683504151,-63.88069881125581,-43.93661175193241
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,100.0,3.0,20.11771740071718,-13.928425936049301,-3.399,-127.55894272432434,True,0,-32.7739862092588,-14.10689195174546,-41.4438693261119,-35.736042432696316,-46.675834101358156,-31.53262306491949,-44.12524986405821
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-12.0,0.07053939105771699,-63.03136587534246,-0.16,-138.72274416536197,False,0,-79.89068224912283,-63.25459136996204,-116.20520052041519,-78.81042684974915,-125.2589540848924,-88.1802213728706,-126.29888151401491
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-15.0,0.052186707145670114,-65.64880210411752,-0.169,-141.80497676610392,False,0,-82.61676853066112,-65.8600430630256,-121.4188310746566,-81.74872177854289,-126.15320635220412,-91.14052247271675,-126.25709376560485
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-18.0,0.038144118840638015,-68.37144826398601,-0.175,-144.87203534212273,False,0,-85.41758265457005,-68.57423982455873,-125.75451165558243,-84.71571133227789,-126.53392166703375,-94.1068110369267,-126.23449226382404
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-21.0,0.027632662106488362,-71.17154547035187,-0.179,-147.92359020427338,False,0,-88.27304372786011,-71.36838159463719,-128.25370770185077,-87.69982223990976,-126.71787502744712,-97.07233677017865,-126.22620916736386
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-24.0,0.01988822393659541,-74.02807997247967,-0.182,-150.96320184677285,False,0,-91.16834925907766,-74.22073798976488,-129.0906807650162,-90.69408981581384,-126.81714258077,-100.02940610382163,-126.25137392861426
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-27.0,0.014247418111994722,-76.92527660968102,-0.185,-153.99159409656488,False,0,-94.0917998560262,-77.11502441240373,-129.2481861898947,-93.6960619975814,-126.86489035273283,-102.96907238991628,-126.27018413332252
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-3.0,0.15479112721762767,-56.2050787426829,-0.118,-129.37228713546222,False,0,-72.43413706526113,-56.50329523538767,-100.82475600738222,-70.43051347382352,-115.6629869975037,-79.48290742802405,-125.02091732070059
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-30.0,0.010172483569555798,-79.85146005880199,-0.186,-157.01363586703536,False,0,-97.03502583589399,-80.03923840878176,-129.24070378069197,-96.70370686505254,-126.89745366639725,-105.88566382280091,-126.28248173754145
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-36.0,0.00515301069127027,-85.75877912960689,-0.189,-163.03970589295918,False,0,-102.9552464730625,-85.94498258459117,-129.23729358331812,-102.73463891739233,-126.92832641814178,-111.56715088946956,-126.29617048813819
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-42.0,0.0025990177630762974,-91.7038150457654,-0.19,-169.05214385019914,False,0,-108.88781786217638,-91.89294476853317,-129.22411854893937,-108.78361275767845,-126.95681854697781,-116.82031569083009,-126.31420137198403
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-48.0,0.0013106129303595252,-97.65051103316621,-0.19,-175.05826921669876,False,0,-114.78329536988078,-97.85659795874864,-129.21934141771197,-114.80024164910957,-126.95617818154793,-121.13111720215792,-126.31607645643635
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-54.0,0.0006653588708439096,-103.53888097098502,-0.19,-181.06361806995818,False,0,-120.53993010737653,-103.81488826931557,-129.20440568571496,-120.53018287478125,-126.96039971716475,-123.94658107244797,-126.32078364829992
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-6.0,0.12215046155901553,-58.262097753155174,-0.135,-132.50484300101039,False,0,-74.7669009375058,-58.52637301219183,-105.70806751625652,-73.11198216503551,-120.08587774428446,-82.32820789721215,-126.23180637838266
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-60.0,0.0003469043434166177,-109.19580525077708,-0.19,-187.06282279982082,False,0,-125.86603919413315,-109.73867479271085,-129.22054791146837,-125.07802736619377,-126.95625467523585,-125.38350964711705,-126.31328761585523
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,-9.0,0.09381481079451846,-60.55457185958986,-0.15,-135.62292971780155,False,0,-77.26397816554643,-60.79478876484424,-110.87289822654341,-75.92095703053444,-123.3864789118328,-85.23691325737192,-126.37404855678415
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,0.0,9.29353683373727,-20.636379509026888,-1.079,-128.60740619026967,False,0,-32.55007552081501,-21.64410127679771,-45.28412553448093,-29.384472031531985,-45.62699736234708,-66.42236081559959,-46.346917211477475
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_0,full,,1000.0,3.0,20.28648681592952,-13.855863138743851,-3.462,-128.538711867548,False,0,-33.447217085280364,-14.026137085075504,-41.03346784830463,-34.85051159527201,-50.55387993045018,-31.64537730729974,-45.14320309945986
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-12.0,8.046328558712773,-21.888044753906595,9.862,-135.86163452573768,False,0,-34.34324373039297,-23.011049708506913,-34.173148202197055,-32.33516300244479,-40.54182957179467,-42.864014756241914,-61.408349695679554
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-15.0,4.36588062402839,-27.198562866969674,10.276,-137.75352520173135,False,0,-42.69687960915407,-27.57802382626363,-67.44566253014139,-40.31886583243426,-81.88684159239332,-48.98775735387066,-92.1552094274432
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-18.0,3.6004351023241354,-28.872900256208794,10.368,-141.6187416879314,False,0,-44.80377476049291,-29.195172199002787,-71.82474329825516,-42.768188331162904,-87.15315255078826,-51.7438405557776,-97.84322582840146
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-21.0,2.8584620111295,-30.877351503428056,10.467,-145.1755989442018,False,0,-47.13763135340797,-31.158525664536853,-76.59913400155467,-45.45994719452349,-92.71114343280709,-54.651729608757364,-103.78564372689225
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-24.0,2.2022752225531352,-33.14256814718532,10.562,-148.74105797642014,False,0,-49.64959558650793,-33.39450085209301,-81.68513183070098,-48.307466233090075,-98.45220830679341,-57.64120795166712,-109.95675146282393
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-27.0,1.6582513469519526,-35.60699282527964,10.644,-152.81035347279018,False,0,-52.2963702546481,-35.83823835497152,-87.00555642588077,-51.24607317142649,-104.28098536464756,-60.66743491594391,-116.42437822391828
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-3.0,32.962614291983165,-9.639567027145574,2.197,-132.62521310824167,True,0,-22.194276880867157,-10.877923900868307,-47.86809745004039,-17.394942947480974,-51.04651051918513,-25.746517564341126,-47.61845656101401
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-30.0,1.2274319206241187,-38.22005173264917,10.711,-156.80268124364642,False,0,-55.04278083757784,-38.436701475651496,-92.49242827656082,-54.23268704706043,-110.11159457323792,-63.705251461931134,-123.46245119473396
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-36.0,0.6498601276661402,-43.74360216928419,10.804,-164.39411786698602,False,0,-60.73293327585377,-43.94270908804204,-103.70938328520123,-60.25788666859838,-121.27680552357477,-69.7736160123741,-141.8224526767281
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-42.0,0.3349098105855803,-49.50144260783052,10.856,-171.44450706364606,False,0,-66.57735133861229,-49.691823110958836,-114.71005915258006,-66.29049708305894,-129.72703777517427,-75.81507288237462,-136.87071711645646
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-48.0,0.17022399562193338,-55.37958439247266,10.884,-178.06572853398353,False,0,-72.50123855596831,-55.56561902384814,-124.20205041669644,-72.31184816290985,-133.08603057796586,-81.83145951341339,-134.95710403107697
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-54.0,0.08591019319847037,-61.31910608607211,10.898,-184.40234589945842,False,0,-78.46739971797787,-61.50298788629059,-130.2069247697829,-78.32224554720487,-133.880688599786,-87.82584021746374,-134.4603449034409
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-6.0,26.960894306757027,-11.385314122520674,5.044,-133.91312745541958,True,0,-23.505997586326774,-12.058245116179496,-39.80544514992181,-22.33942880353485,-48.55324522078071,-53.3748388174584,-48.303089411623965
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-60.0,0.04319971010426671,-67.29038335098866,10.905,-190.58012170268714,False,0,-84.45914380433078,-67.47322604855115,-132.60976274992976,-84.32423978635845,-134.01869300648283,-93.79451222660069,-134.34920135532923
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,-9.0,18.90525700350121,-14.468348286744344,7.711,-135.1352394279672,True,0,-26.164676964862046,-14.90130920112323,-35.596549626103915,-59.45388255914431,-45.98926940645658,-31.777565558383802,-51.69621382613747
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,0.0,36.97243883022396,-8.642438018251408,-0.729,-131.227611468257,True,0,-21.45415296505481,-10.352829832527938,-50.21332925871558,-15.41555043400112,-54.20489319269808,-20.67166930365511,-45.71067564664354
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,100.0,3.0,39.30045985855124,-8.112047357446775,-3.692,-129.66289321664084,True,0,-21.00577772591576,-10.117242546989713,-43.92086074772196,-14.518965466189677,-50.47388785585096,-18.607364240297738,-45.73611206424207
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-12.0,5.346443858019244,-25.438699785189804,8.509,-135.76999075945307,False,0,-28.508644303202107,-30.97324740697186,-45.360535040578725,-33.14008214132467,-49.62164356036692,-39.36896820733785,-50.6807869179156
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-15.0,1.060404622440642,-39.49056775578212,8.657,-138.89385933903267,False,0,-56.057847678528525,-39.747448468300604,-87.64030617471077,-54.488973052431675,-104.72597506583384,-63.76120757133231,-114.37650420727024
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-18.0,0.819950716387609,-41.72424500706066,8.53,-142.75700857692328,False,0,-58.479661741597965,-41.959262816290064,-92.72384894772232,-57.208327193050934,-110.72671952537304,-66.5751188941141,-119.38670335441512
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-21.0,0.6197957151901626,-44.15502860955332,8.431,-146.3194505781598,False,0,-61.0479448107061,-44.37462182201657,-98.02516377819073,-60.022959896123396,-117.1663017504929,-69.44676548339015,-123.8705064969634
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-24.0,0.46039307043239797,-46.73742443479887,8.356,-149.4796707329709,False,0,-63.72984322407258,-46.94615047961233,-103.47610384189633,-62.90043277820537,-124.43265349899644,-72.35809823443277,-127.54376181513302
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-27.0,0.33752260580231985,-49.433942693907724,8.3,-153.41040308836241,False,0,-66.49774939938942,-49.63501703654194,-109.00360935383651,-65.81880112237482,-133.90383491042198,-75.29725183072512,-130.17163860014062
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-3.0,31.17748925267961,-10.123177236189884,1.426,-132.95441326601048,False,0,-33.19850695716142,-11.007000004352566,-35.17504469135932,-18.36424611660086,-36.94931427094347,-26.492437854083263,-40.09751593490126
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-30.0,0.24504872787098117,-52.21495095423676,8.26,-157.22739506161952,False,0,-69.32947944499296,-52.410642864930246,-114.51471979359779,-68.76362241153512,-146.7479479544382,-78.25649732378403,-131.96495341329714
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-36.0,0.1266879380427187,-57.94529464642846,8.209,-164.48433301024235,False,0,-75.1198867153639,-58.13456934499656,-124.6520110603155,-74.69847705192149,-135.7443285419841,-84.21621037482636,-133.63016291922006
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-42.0,0.06450732902002827,-63.807818801206864,8.182,-171.2646527880011,False,0,-81.00814588816662,-63.99404185756478,-130.7990040717772,-80.6621055618682,-134.00413072992905,-90.21679705159129,-134.21125329638352
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-48.0,0.03259201783841576,-69.73777501287515,8.169,-177.71681765116506,False,0,-86.94175312303791,-69.92278335096711,-132.52935791932464,-86.6332377430231,-133.65742191598056,-96.2586781264321,-134.45425914750987
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-54.0,0.016403546956655066,-75.70124467667154,8.162,-183.95563313604114,False,0,-92.88850765085805,-75.88626930137282,-132.8529225648125,-92.59717065327936,-133.56759845229314,-102.36328586072293,-134.52424956458975
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-6.0,25.1333452092668,-11.994994072766081,4.162,-133.4912851219531,False,0,-30.47198402518749,-12.410362351044775,-33.413484136283564,-23.700239893209556,-38.92023433508892,-59.02528349206983,-48.56348492087999
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-60.0,0.008241167764383092,-81.68022489786719,8.159,-190.08198264857626,False,0,-98.82092690305676,-81.86657363983764,-132.95695631140364,-98.53636233383064,-133.55970681199912,-108.58275111748036,-134.55377322392965
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,-9.0,16.90099835227275,-15.441752811777516,6.643,-134.26904362728632,False,0,-27.86521550695344,-15.85096514825837,-35.57245554613996,-43.81033743061292,-48.77530138385698,-32.43506421055335,-45.104465584483684
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,0.0,35.164551936013815,-9.077898239236706,-1.431,-132.77467225858604,False,0,-35.42821254609006,-10.359548017070745,-38.49199950850852,-16.251308937269116,-38.81288536932088,-21.41212345137201,-39.59424341424896
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_12,full,,1000.0,3.0,37.500060395290646,-8.519360656474777,-4.349,-132.4387363217917,False,0,-36.622278541479936,-10.045168203411274,-43.138760612324525,-15.280695952400482,-43.25122816530264,-19.336675989953264,-42.7686027047297
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-12.0,0.14218044455792184,-56.94320264379996,0.549,-138.99331518576733,False,0,-73.78349155119415,-57.16858119016565,-109.6266003220783,-72.66326770823011,-124.69127320000041,-82.06507611415867,-126.42505901533995
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-15.0,0.10550351987985837,-59.53466101796103,0.532,-142.16164011287893,False,0,-76.48878073021608,-59.74745401528668,-115.04690779431661,-75.58555725034748,-126.83624538278737,-85.02835479899088,-126.87872236283638
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-18.0,0.07728542891728214,-62.23804756984134,0.519,-145.2970952305557,False,0,-79.27397486591707,-62.44197496002486,-120.37289698983753,-78.54017944104511,-127.62528179773204,-88.0064770340891,-127.10922687337116
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-21.0,0.05607813221868023,-65.02412919491822,0.51,-148.4044255224759,False,0,-82.11819262660286,-65.22181579195703,-125.08036416835353,-81.51351419833846,-127.88159370854096,-90.99403768104743,-127.23195239964306
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-24.0,0.04040839212048505,-67.87056860218071,0.504,-151.4849260480194,False,0,-85.00531079137096,-68.0638676547407,-128.27531416610705,-84.49774910751053,-127.96198061000925,-93.98683011320259,-127.3129033645118
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-27.0,0.028971165638612052,-70.76068061699276,0.499,-154.54486099478225,False,0,-87.9231538597443,-70.95091305459441,-129.697617515091,-87.48798626508005,-128.00701673830224,-96.98357315586739,-127.36997120753347
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-3.0,0.8098666614357808,-41.83172957229077,0.602,-129.54401057651745,False,0,-48.05025022948152,-52.552469024358366,-49.63946976847116,-49.20717261701291,-50.58873876572672,-51.45979802385199,-52.50265412120122
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-30.0,0.020696383914301623,-73.6821105626023,0.495,-157.5905755659971,False,0,-90.8626917214044,-73.87022165779173,-130.13901399590566,-90.48169343169299,-128.05665604985302,-99.98176098621477,-127.42593873297514
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-36.0,0.010488903199456192,-79.58539845219683,0.491,-163.64478129477018,False,0,-96.77998180565433,-79.77122510810477,-130.3117983179836,-96.47352878516213,-128.0988187951124,-105.97718751073494,-127.46817612498947
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-42.0,0.005288312979302819,-85.53365699646253,0.489,-169.67243791073852,False,0,-102.7167687019448,-85.7193234604771,-130.31271211298022,-102.46386673270092,-128.11528784684333,-111.92832332788647,-127.50646300598459
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-48.0,0.00266074839281917,-91.49992383010398,0.488,-175.68771293488365,False,0,-108.63970997633382,-91.68895421491173,-130.33754246361642,-108.43331854948495,-128.1365785110898,-117.67468409005238,-127.5180841873021
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-54.0,0.0013394732591987557,-97.46131904161331,0.487,-181.69442594044796,False,0,-114.49991567812265,-97.66471531217945,-130.32356715681,-114.32333963987232,-128.12046898483908,-122.66865907837331,-127.50596266478395
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-6.0,0.24398427378121573,-52.252763311761896,0.599,-132.55034297066464,False,0,-68.72253024105517,-52.52127433025884,-99.22956257160223,-67.01645346559614,-115.55311247343658,-76.23312103039771,-123.09533167697506
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-60.0,0.0006780744681493473,-103.37445216011076,0.487,-187.6982793539743,False,0,-120.19479299521976,-103.6331187036065,-130.3327776654227,-119.90166895638816,-128.13349689388255,-125.92375368148177,-127.50705824104986
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,-9.0,0.18834769861046644,-54.50079364002195,0.571,-135.79125458016628,False,0,-71.18425844974301,-54.74402612328348,-104.31938731522136,-69.7954191157717,-120.68524925298578,-79.12725660480749,-125.36416434512681
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,0.0,13.266439667525823,-17.544912274001437,-1.037,-129.39070141675566,False,0,-31.81547385621998,-17.98148060471869,-48.75720726608218,-31.724929931391557,-42.94769551373352,-35.403303719252285,-63.95274790818752
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_3,curve,,1000.0,3.0,22.922753116886184,-12.794664460387208,-3.561,-129.26267332798483,False,0,-33.93584830239105,-13.02463814748857,-38.32622132724802,-27.28967909900117,-49.991948297131984,-35.791654310303294,-47.22561813284968
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-12.0,1.2018756861306155,-38.40280900971918,1.517,-141.08129729665407,False,0,-54.632759962837866,-38.68764689408816,-83.82654831132898,-52.91876010466596,-99.75357179209107,-62.090782461816296,-110.72984308308321
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-15.0,0.9400146011590627,-40.53730800984515,1.506,-144.44257050633843,False,0,-57.0219593231552,-40.79183102756711,-88.77464795453372,-55.64698427697907,-105.26801248300644,-64.96729156342754,-116.60035647050051
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-18.0,0.7167302051474282,-42.892885853613656,1.499,-147.7361517074911,False,0,-59.56619675005123,-43.12594846093547,-93.97941908974659,-58.487955603783334,-110.7967911750926,-67.89989972053772,-122.52609850529723
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-21.0,0.5358356273155871,-45.4193682769613,1.495,-150.964369697966,False,0,-62.231032169461955,-45.63727942725925,-99.37142088080462,-61.398154394709664,-116.16888446904157,-70.86334066882584,-128.1809167064561
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-24.0,0.39468713595275745,-48.07494056688455,1.492,-154.1300626828683,False,0,-64.98747649233499,-48.28216013955479,-104.88393653059462,-64.34890624881993,-121.17093180283393,-73.8429090340068,-132.6198041621893
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-27.0,0.28752974864526154,-50.826344306157964,1.49,-157.2505339999461,False,0,-67.81224953318772,-51.02601353017451,-110.4407699430049,-67.32259892682988,-125.49905973022089,-76.83041323506635,-134.68236210448305
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-3.0,5.76990761668277,-24.776622807547724,1.243,-131.247958676519,False,0,-35.924053997392924,-26.496017880925248,-36.753592053770255,-32.93559972595661,-44.14345005646346,-41.419077260353546,-56.388978816884006
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-30.0,0.20777876693026273,-53.647976707874804,1.489,-160.33891104756407,False,0,-70.68753663010443,-53.84229953840408,-115.93687705518869,-70.30902250950737,-128.87621387964882,-79.82125272488165,-135.10866784991123
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-36.0,0.10678141348275276,-59.43008669228241,1.488,-166.43994936883274,False,0,-76.53977512010512,-59.61788691529869,-125.77993644374837,-76.2997082061209,-132.68598176974916,-85.80343567674895,-134.93403687582676
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-42.0,0.05419249333586672,-65.32121734251362,1.488,-172.49052546038018,False,0,-82.47713631200236,-65.50556623733725,-131.40285989295256,-82.30065232131776,-133.94062863230656,-91.77479021736895,-134.84627183860906
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-48.0,0.02732314681210759,-71.26938568660907,1.488,-178.52163220699174,False,0,-88.46990203256142,-71.45162450590556,-133.05474321597765,-88.30815276093979,-134.31397485920525,-97.7195521045968,-134.72831060014795
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-54.0,0.013725526158916089,-77.24941996337313,1.488,-184.53419681033878,False,0,-94.5143819934237,-77.42988201313095,-133.36716852260696,-94.32427816415316,-134.3490591357334,-103.60975093552611,-134.71879599901465
nls_mike,Waves,SSL 4000 G+ console channel,console-ssl,drive_6,full,,100.0,-6.0,1.7731998250202128,-35.024846404579705,1.559,-134.11104199653184,False,0,-50.47087389391018,-35.41140092337375,-74.9904497571208,-48.060652032256655,-89.30438901220253,-56.691536119543066,-99.50410730093097
