slug,maker,models,group,band,gain_label,hz,level_dbfs,thd_pct,h2,h3,h4,h5,h6,h7,h8
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,5000.0,-12.0,0.026271537495235444,-71.62290366177017,-96.98962263363141,-127.892873610042,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,5000.0,-18.0,0.013212766498336347,-77.583294109082,-108.95078719224804,-145.87740523962898,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,5000.0,-6.0,0.051687499891514326,-65.78242636817696,-85.14814738799096,-109.89181957514194,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,63.0,-12.0,0.02705729027873579,-71.36769999005308,-96.47608641366921,-127.12142997908332,-154.22897702881073,-200.0,-188.33786863563205,-191.10107040459508
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,63.0,-18.0,0.0136108404816658,-77.32566516694044,-108.4341417693276,-145.0871624048145,-179.72891250675053,-200.0,-193.20238887196265,-192.9333285867104
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,63.0,-6.0,0.0531865488740057,-65.5371705262313,-84.64431797379117,-109.11609654796342,-130.2206934319323,-196.98300512905493,-187.72337318508747,-199.98036261280458
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,630.0,-12.0,0.027728147442540017,-71.15564696012088,-96.04930014763774,-126.46897294334293,-153.28462417378014,-197.3125551322822,-182.68496502989066,-191.1547271592794
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,630.0,-18.0,0.01395096845494145,-77.11144816430357,-108.00423493776903,-144.5048355454137,-180.7314745551924,-187.312639838099,-189.92407041702864,-182.70884710915794
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,630.0,-6.0,0.05446301232708321,-65.33386657550125,-84.22607259510956,-108.47181143163303,-129.34886200502018,-191.45377069509126,-185.46901429583022,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,6300.0,-12.0,0.026137360372753077,-71.6672387721683,-97.07903414475466,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,6300.0,-18.0,0.013144829830923153,-77.62803712696547,-109.03987063396565,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,6300.0,-6.0,0.051430156490122836,-65.82510206276028,-85.2357408034964,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,80.0,-12.0,0.02708994418441183,-71.3572566923329,-96.45498371002623,-127.08378421921603,-154.2102597922626,-200.0,-185.28267492643232,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,80.0,-18.0,0.013627417652576263,-77.31510037758332,-108.41369235979413,-145.10744450269408,-177.08511700264157,-200.0,-195.43781862867436,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,80.0,-6.0,0.053248764276574684,-65.52714534233448,-84.62373089146608,-109.08405508965201,-130.17493980928188,-197.86817310219303,-195.04837043246084,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,800.0,-12.0,0.027762733675178206,-71.1448553326599,-96.02745228630869,-126.43815509721796,-153.306391460531,-188.99014216696688,-181.87468879328515,-187.60335014269543
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,800.0,-18.0,0.013968504299035043,-77.1005462532125,-107.98219925371468,-144.48610182377237,-179.18958791902526,-192.58363890660448,-198.93142876159817,-195.226991273044
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,800.0,-6.0,0.054528669886995014,-65.32354316961761,-84.20474582654634,-108.4379264801047,-129.30603730607626,-190.91339278324423,-184.82747913634802,-185.21911613540453
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,8000.0,-12.0,0.025869224237566664,-71.74433189292512,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,8000.0,-18.0,0.013022902096069709,-77.70584448760647,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,analog_off_flat,8000.0,-6.0,0.05070291597520884,-65.89934126480226,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,100.0,-12.0,0.024480150451909544,-72.23465759273924,-98.22021315226772,-129.75096435021558,-157.79274703244536,-199.2418868094546,-182.3554538896887,-199.10496502848818
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,100.0,-18.0,0.012306106595737788,-78.20033538468051,-110.18607275154247,-147.76158460223624,-181.62825793997402,-200.0,-196.35266089174522,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,100.0,-6.0,0.04825459341266701,-66.3727177417263,-86.35742185196584,-111.74778044087311,-133.7388265879111,-200.0,-192.21320198797974,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1000.0,-12.0,0.02771613378694383,-71.15939935398121,-96.05667253305106,-126.48316373586988,-153.42179368589626,-200.0,-184.90508184082148,-198.5700946185405
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1000.0,-18.0,0.013944857054266808,-77.11524959024348,-108.01342003017598,-144.48847201081364,-175.65092141116295,-200.0,-195.32198243697263,-198.1206538026828
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1000.0,-6.0,0.054440172661890815,-65.33746155233217,-84.23343401174478,-108.48241774997759,-129.37524375641124,-196.45013482964575,-194.75589680230715,-199.55257942535283
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,10000.0,-12.0,0.0252550928584389,-71.9530206065183,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,10000.0,-18.0,0.012711051605052837,-77.91637036204484,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,10000.0,-6.0,0.04954179749835713,-66.10056480383055,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,125.0,-12.0,0.025182360590318364,-71.98965215184428,-97.72751346906928,-129.00520785130712,-156.73743607450285,-191.7070053390433,-184.64119231699289,-192.4875997204799
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,125.0,-18.0,0.01266137277867404,-77.9532944800083,-109.69097464976105,-147.00603719778204,-182.3487102553381,-200.0,-194.29845378923918,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,125.0,-6.0,0.04960277238263645,-66.13592028177773,-85.87282841627896,-111.0046221779944,-132.74938361613573,-190.00619958443542,-193.32199313545843,-195.83216740688354
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1250.0,-12.0,0.027519682945625658,-71.22098391008828,-96.18052327713926,-126.67159786977187,-153.73760031301313,-195.8972803016842,-185.21355619610853,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1250.0,-18.0,0.013845244477715193,-77.17746826866022,-108.13768643592377,-144.67771648295837,-177.30590998939164,-195.3596451751463,-200.0,-195.16910633832742
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1250.0,-6.0,0.05406670137598061,-65.39645793555613,-84.35492389980196,-108.6696495219831,-129.61836436661412,-192.6534810130936,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,160.0,-12.0,0.025893774710263575,-71.74834252857585,-97.24218951424615,-128.27201262360614,-155.70266291873932,-197.4598178763128,-187.54541797465063,-191.3596012205895
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,160.0,-18.0,0.013021449555625562,-77.7098920441073,-109.20337853782529,-146.24724111220365,-181.47812422160314,-200.0,-200.0,-192.39306997807674
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,160.0,-6.0,0.05096533553851456,-65.9031985439403,-85.39591711117563,-110.2725863043386,-131.77083555851533,-196.59507855100688,-198.5159657974435,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1600.0,-12.0,0.027223258056865478,-71.31475074947444,-96.36934385043057,-126.9534604337972,-154.08130349845283,-197.12342150030682,-188.14073991149812,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1600.0,-18.0,0.013694956271162625,-77.27219223710267,-108.3278080537757,-144.95095819082164,-177.47909371713277,-200.0,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,1600.0,-6.0,0.053502611274704695,-65.48636697518215,-84.53986553850547,-108.95489287045447,-130.00201754831372,-200.0,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,200.0,-12.0,0.026442527895981453,-71.56671973188696,-96.87672955904827,-127.72282838637582,-154.9359382970319,-200.0,-187.7544629586538,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,200.0,-18.0,0.013299366526669779,-77.52659208929057,-108.83705946134562,-145.69879624484375,-180.33035915177692,-200.0,-193.81016452467713,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,200.0,-6.0,0.052014048145971735,-65.72838483469911,-85.03719789061844,-109.72096749786053,-131.02824428760184,-200.0,-192.16342372015401,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2000.0,-12.0,0.026943478829997418,-71.40419963694777,-96.5494276480682,-127.22643756322066,-154.40427705207549,-198.6937518356137,-190.06013137844977,-198.54722323661125
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2000.0,-18.0,0.013553191389871563,-77.36250371804041,-108.50845728956799,-145.24182535706657,-178.06608111194353,-200.0,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2000.0,-6.0,0.052969691498345475,-65.5722074757868,-84.71636036468678,-109.22718216918693,-130.36177500759646,-197.51626041532143,-194.6250384268123,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,250.0,-12.0,0.02686798485613983,-71.42849616864072,-96.59833498167305,-127.30161510251244,-154.46324816361573,-200.0,-185.0669673644829,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,250.0,-18.0,0.013514919849881592,-77.38704677748582,-108.55765607037921,-145.3041202443123,-178.69087062088383,-200.0,-193.36792841724915,-197.06710183943596
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,250.0,-6.0,0.05282578072339837,-65.59554014883197,-84.76432673365791,-109.3010748336761,-130.46949930864076,-197.0162926145972,-194.56733470288106,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2500.0,-12.0,0.026706315126909477,-71.48075864324193,-96.70361730585448,-127.45842648873281,-154.75967548023965,-200.0,-184.39120470604234,-195.62610539346448
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2500.0,-18.0,0.013433006060377351,-77.4398119142767,-108.66331405681335,-145.4731136476303,-177.9649322975912,-199.31075013358407,-193.2136404628541,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,2500.0,-6.0,0.05251748480106648,-65.64574605752176,-84.86747878600181,-109.45982722146081,-130.67660945296717,-194.6348185469445,-200.0,-194.87909172311515
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,31.5,-12.0,0.01090510973919918,-79.2495566711242,-112.28745616105095,-150.91956161328258,-184.3169340771995,-200.0,-177.74783168912597,-199.32891681575765
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,31.5,-18.0,0.0054687307319423945,-85.24281106530748,-124.28159262559804,-168.7898713134623,-188.7386966749938,-197.01338511080084,-190.30786493766885,-195.3631292729205
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,31.5,-6.0,0.021707294612978507,-73.27647302976169,-100.31397969513036,-132.90672943621001,-161.5804926425163,-192.23721608469583,-190.98572682135335,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,315.0,-12.0,0.027208912852641553,-71.31931425249871,-96.37862292842867,-126.96958306901449,-154.15605359200268,-194.0981737970995,-187.21885233307012,-199.0866029842423
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,315.0,-18.0,0.01368771824898617,-77.2767812417014,-108.3360349516519,-144.9726269976271,-178.13088584958135,-200.0,-197.5833566742564,-193.26920586334185
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,315.0,-6.0,0.05347533039719837,-65.49073976419248,-84.54886642980567,-108.96919582062165,-130.02438674090234,-197.33072049907764,-189.30598825867156,-195.03755372183295
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,3150.0,-12.0,0.02652441845710046,-71.53994205663965,-96.82272269761145,-127.64274104601327,-155.01041795207777,-200.0,-187.14500699846064,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,3150.0,-18.0,0.013340844635262337,-77.49956475230482,-108.78293772218663,-145.6471415558794,-178.36662704256597,-200.0,-195.7926915154266,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,3150.0,-6.0,0.05217040376569691,-65.70263162692838,-84.98431240259364,-109.63940898119083,-130.91338132504544,-200.0,-198.8727724573357,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,40.0,-12.0,0.01757834144517457,-75.10606188439803,-103.98544183587062,-138.43595029730133,-169.26248318733064,-200.0,-183.47338612557522,-192.84292082181753
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,40.0,-18.0,0.008823640990293029,-81.08845487888689,-115.96926339462976,-156.47941775506087,-185.6593114447478,-194.37414957820158,-191.49472621485887,-194.00277716318982
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,40.0,-6.0,0.034857215206647106,-69.17650249155366,-92.05550567428033,-120.4289908463005,-145.29804849705204,-189.90917687278255,-189.9603074505764,-193.38829797267522
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,400.0,-12.0,0.02747962512478508,-71.23359478451847,-96.20619480711312,-126.71189886064698,-153.67423183474506,-190.8497472334096,-185.13090640540491,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,400.0,-18.0,0.01382490319887728,-77.19022885156373,-108.16296846484136,-144.6779505859023,-176.43721026165483,-189.55545241118156,-192.19806728512125,-192.14278021215705
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,400.0,-6.0,0.053990499613716186,-65.40854719484514,-84.37978511920186,-108.70809056834975,-129.67131431298068,-192.95944437285175,-187.99711383121266,-196.80817944438033
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,4000.0,-12.0,0.026378836617581967,-71.58760457019758,-96.91869054509156,-127.78509771275706,-155.1521865013125,-200.0,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,4000.0,-18.0,0.01326710199012359,-77.54767437956653,-108.87910018190838,-145.7745227234116,-177.88370818071587,-200.0,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,4000.0,-6.0,0.05189246177261056,-65.74846629742125,-85.07842452239375,-109.78405718298146,-131.1071729255097,-200.0,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,50.0,-12.0,0.021226617992023224,-73.4705926482978,-100.7038498172026,-133.5080668733712,-162.52851823094738,-188.84235237273396,-183.4248592606846,-196.52810377992708
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,50.0,-18.0,0.010662545566321683,-79.4448441555222,-112.67900689531773,-151.5009600267042,-179.69022700298797,-200.0,-197.07870242498234,-189.60142104371852
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,50.0,-6.0,0.041970193213285184,-67.5738278538426,-88.80622597164147,-115.4911388325563,-138.73036816068836,-191.43748026063233,-185.0649022560934,-196.8320445965087
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,500.0,-12.0,0.02766968165837766,-71.17392186637338,-96.08582098302976,-126.52854069698427,-153.488678147888,-197.99311833591764,-186.9990885070442,-199.11979886564507
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,500.0,-18.0,0.013921294115648061,-77.12992748309802,-108.0419793427636,-144.51936536017973,-177.72620004924124,-200.0,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,500.0,-6.0,0.05435190382552713,-65.35136738396123,-84.26208227732296,-108.526890351919,-129.43041250271455,-199.50739532202442,-200.0,-194.52208886919604
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,5000.0,-12.0,0.026238061150231855,-71.6339459684085,-97.01194473704763,-127.92445589594149,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,5000.0,-18.0,0.01319579414501703,-77.59445040225918,-108.97328616338717,-145.93615832371486,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,5000.0,-6.0,0.05162351240382534,-65.79305737304446,-85.16995097250656,-109.92503054440041,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,63.0,-12.0,0.022902826847453883,-72.8117841879082,-99.38021626713152,-131.49987367805136,-160.4086321591289,-200.0,-186.3973637062979,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,63.0,-18.0,0.011508825371089973,-78.78178375888265,-111.35016032425204,-149.5513556304992,-186.29885187485993,-200.0,-200.0,-195.00787248083836
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,63.0,-6.0,0.04521551347287738,-66.93228753029699,-87.50001596616366,-113.49617227917878,-136.03519607497623,-197.59700870320611,-191.44380010394556,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,630.0,-12.0,0.02778973859319272,-71.13643824232707,-96.01053457184835,-126.41413918911115,-153.25312518105386,-193.3211557212976,-186.1845634203416,-197.30309830389626
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,630.0,-18.0,0.013982193039743412,-77.0920452604876,-107.9654271239096,-144.4009847837228,-181.31685402906055,-191.6700940516797,-193.03144862657174,-190.5830321291609
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,630.0,-6.0,0.054579991915507345,-65.31548167032825,-84.18816437144142,-108.41274124492594,-129.28448542962224,-200.0,-188.07981993104698,-192.11141927028382
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,6300.0,-12.0,0.026044704237272995,-71.6979957628847,-97.14090878313264,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,6300.0,-18.0,0.013097894271672987,-77.6590843618756,-109.10222600882409,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,6300.0,-6.0,0.05125304608914902,-65.85471385270607,-85.29650311861076,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,80.0,-12.0,0.023757369177321585,-72.49433102570755,-98.74239095480468,-130.53659845178555,-158.74017845951414,-197.3446649623358,-183.40069214551843,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,80.0,-18.0,0.011940651801090718,-78.46202718079583,-110.70988043860625,-148.5249544071234,-183.5486266374669,-200.0,-196.11792611110477,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,80.0,-6.0,0.04686383140833745,-66.62418953727361,-86.87133535932873,-112.53551497406951,-134.77611877689503,-200.0,-193.37012317615617,-199.74833405679877
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,800.0,-12.0,0.02780946367887167,-71.1302956412687,-95.9981144013126,-126.39082010149141,-153.2960380483804,-193.41520785802368,-179.62912670995956,-195.58769820400443
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,800.0,-18.0,0.013992169330602931,-77.08585516727248,-107.95303589555988,-144.36368088845097,-180.49591160017516,-195.6111733960836,-187.81532948022513,-192.8991799154468
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,800.0,-6.0,0.05461757349144826,-65.30958401367894,-84.17598737963115,-108.39422966396168,-129.25092185105635,-200.0,-190.4344328455735,-196.90200908645463
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,8000.0,-12.0,0.025706659866135424,-71.7990869742936,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,8000.0,-18.0,0.012940351249747727,-77.76107870247023,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,hpf_50,8000.0,-6.0,0.050395907673223904,-65.95209456755599,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,100.0,-12.0,0.05133135753054298,-65.84176936192452,-85.26989760562229,-110.07859596169168,-131.5067075749806,-198.45139328519554,-191.4528145611142,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,100.0,-18.0,0.026085184276469945,-71.68455502932224,-97.1138306107218,-128.07733664857784,-155.49733520553798,-200.0,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,100.0,-6.0,0.09658164844499467,-60.498162871433664,-73.92164666838242,-92.07476909885091,-107.49998517251663,-199.80378804296913,-200.0,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1000.0,-12.0,0.02545793988198804,-71.8953728531169,-97.5378314554463,-128.71840868172424,-156.42624461132067,-197.77690593507953,-185.30910772186357,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1000.0,-18.0,0.012800839139738038,-77.85820550451172,-109.50152589711735,-146.73299995809253,-181.1040965524947,-198.47727751402715,-196.01053160739207,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1000.0,-6.0,0.050130988261967414,-66.044934245766,-85.68644932214343,-110.71917338811684,-132.34875652021918,-200.0,-196.17775255772872,-196.36532238332762
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,10000.0,-12.0,0.025205931174910032,-71.96994507845818,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,10000.0,-18.0,0.012686099170923325,-77.9334379583826,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,10000.0,-6.0,0.049448694484837415,-66.11690339802587,,,,,,
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,125.0,-12.0,0.04406104820300076,-67.15497221521203,-87.95383586229113,-114.18996930575628,-136.9980562364107,-196.4857609013372,-189.96757308221385,-191.49805716375397
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,125.0,-18.0,0.022305630447254473,-73.04078023055284,-99.84040977930971,-132.18942624711394,-161.02847413001044,-200.0,-200.0,-197.86608103484795
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,125.0,-6.0,0.08431103983580923,-61.62543175649145,-76.42103370778966,-96.18728767682569,-112.98264683410538,-200.0,-194.34556794276344,-196.56274888894512
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1250.0,-12.0,0.025909029739663275,-71.74324179185489,-97.23178649316785,-128.25784082215358,-155.79057809189038,-199.75590845908033,-185.8180526669956,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1250.0,-18.0,0.01302917709243521,-77.70474167286604,-109.19440296389945,-146.2332408229927,-178.58120715943153,-198.00457311422846,-200.0,-199.44075757336495
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1250.0,-6.0,0.0509945118722931,-65.89828514819378,-85.38585703495586,-110.25696275725386,-131.73354171987367,-200.0,-199.1550759018087,-196.2580509842362
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,160.0,-12.0,0.03720968343583744,-68.61241265901174,-90.91386290158587,-118.69738469267594,-142.99885538616485,-189.12466148168053,-184.72191424554768,-194.7834401118575
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,160.0,-18.0,0.018781334540442885,-74.53188985549147,-102.83375183006625,-136.69757491165956,-166.80858951625584,-197.83675432756752,-200.0,-194.4783262012484
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,160.0,-6.0,0.07211531293590764,-62.940825476004306,-79.2399734281218,-100.69469877996035,-118.99338704525142,-190.95709303242447,-195.5971181105656,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1600.0,-12.0,0.026160905078320036,-71.65945145423761,-97.06309549914954,-128.00359033087796,-155.4992075189253,-200.0,-186.32661250961638,-198.50662259730575
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1600.0,-18.0,0.013156742614354849,-77.62017488173436,-109.0246233066759,-146.0233382283612,-178.3004153219764,-197.38428969865143,-199.5831513037062,-193.10658648410276
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,1600.0,-6.0,0.05147610663528812,-65.81759979389662,-85.22032763804596,-110.00260871432434,-131.39483611222767,-200.0,-197.13998241443647,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,200.0,-12.0,0.03200688261146354,-69.91393489491148,-93.54553736056586,-122.68565307382204,-148.33271887582035,-198.0276811549828,-185.69177931214043,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,200.0,-18.0,0.01612494545476519,-75.85476034461497,-105.48713655574383,-140.69868113480734,-172.20061317689797,-195.1449030928964,-200.0,-198.97111882400753
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,200.0,-6.0,0.06252475767612581,-64.15365496245923,-81.78361156418677,-104.68552588289322,-124.3145529187947,-200.0,-191.79780136142566,-191.87261478260172
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2000.0,-12.0,0.0262305230526951,-71.6364344927402,-97.01694507771423,-127.93473089444716,-155.46070300365852,-200.0,-183.47460453032213,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2000.0,-18.0,0.013191985521860308,-77.5969556154867,-108.97869182668516,-145.912824704467,-178.0440081254156,-200.0,-196.67218010777648,-194.2232654772119
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2000.0,-6.0,0.05160912706870616,-65.79545015626769,-85.17488214840586,-109.93279459812834,-131.2975544165197,-200.0,-195.41199777268446,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,250.0,-12.0,0.028067301966248005,-71.0504011105485,-95.83709968157339,-126.15175323299644,-152.8726341394221,-199.55065802255862,-185.4657860746515,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,250.0,-18.0,0.014122961058422938,-77.00510721882459,-107.79211825372587,-144.15049669481272,-177.5833753082224,-193.80962647814144,-198.06476905604904,-196.85899022617673
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,250.0,-6.0,0.055107138343685844,-65.23313063670292,-84.0185517626064,-108.1513019711924,-128.93200752706582,-198.01362638281478,-194.6576942614579,-194.88693874845256
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2500.0,-12.0,0.026232151266633717,-71.63589680138485,-97.01590378353413,-127.93508191463687,-155.30857627495575,-196.99751102074197,-186.68592050864396,-200.0
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2500.0,-18.0,0.013192808698191049,-77.59641459971397,-108.9768218152602,-145.92422322000814,-178.41468528555257,-194.3505696392057,-200.0,-199.30718566610113
veq3,Waves,Neve 1073 EQ,eq-neve,extra,low_35hz_+12,2500.0,-6.0,0.051612247339459655,-65.79493116022205,-85.17382947340563,-109.9310138650644,-131.2987880570157,-200.0,-200.0,-200.0
