slug,maker,models,group,band,target_hz,actual_hz,marking,gain_label,hz,gain_db
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,5746.0,7.21
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,63.2,-0.02
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,632.5,0.451
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,6324.6,7.491
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,69.6,-0.014
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,696.1,0.54
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,6961.4,7.751
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,76.6,-0.009
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,766.2,0.662
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,7662.4,7.973
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,84.3,-0.002
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,843.4,0.792
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,8433.9,8.176
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,92.8,0.001
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,928.3,0.935
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,9283.2,8.352
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,102.2,-0.056
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1021.8,-1.272
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,10217.9,-11.409
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,112.5,-0.052
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1124.7,-1.493
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,11246.8,-11.681
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,123.8,-0.045
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1237.9,-1.732
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,12379.3,-11.921
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,136.3,-0.043
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1362.6,-1.996
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,13625.8,-12.118
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1499.8,-2.334
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,14997.9,-12.304
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,150.0,-0.05
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,165.1,-0.068
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1650.8,-2.657
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,16508.1,-12.45
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,181.7,-0.088
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,1817.0,-3.041
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,18170.4,-12.575
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,20.0,-0.034
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,200.0,-0.095
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,2000.0,-3.457
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,20000.0,-12.689
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,22.0,-0.032
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,220.1,-0.089
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,2201.4,-3.892
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,24.2,-0.029
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,242.3,-0.099
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,2423.1,-4.382
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,26.7,-0.027
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,266.7,-0.134
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,2667.0,-4.859
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,29.4,-0.025
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,293.6,-0.157
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,2935.6,-5.38
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,32.3,-0.023
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,323.1,-0.16
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,3231.2,-5.898
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,35.6,-0.02
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,355.7,-0.205
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,3556.6,-6.457
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,39.1,-0.02
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,391.5,-0.244
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,3914.7,-6.982
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,43.1,-0.02
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,430.9,-0.269
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,4308.9,-7.531
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,47.4,-0.021
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,474.3,-0.343
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,4742.7,-8.035
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,52.2,-0.023
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,522.0,-0.379
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,5220.3,-8.553
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,57.5,-0.026
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,574.6,-0.473
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,5746.0,-9.051
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,63.2,-0.032
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,632.5,-0.549
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,6324.6,-9.512
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,69.6,-0.037
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,696.1,-0.639
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,6961.4,-9.965
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,76.6,-0.043
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,766.2,-0.778
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,7662.4,-10.368
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,84.3,-0.05
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,843.4,-0.924
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,8433.9,-10.759
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,92.8,-0.056
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,928.3,-1.085
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,9283.2,-11.102
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,102.2,-0.044
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1021.8,-0.719
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,10217.9,-3.841
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,112.5,-0.042
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1124.7,-0.835
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,11246.8,-3.875
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,123.8,-0.04
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1237.9,-0.961
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,12379.3,-3.903
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,136.3,-0.039
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1362.6,-1.096
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,13625.8,-3.926
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1499.8,-1.26
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,14997.9,-3.947
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,150.0,-0.042
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,165.1,-0.052
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1650.8,-1.416
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,16508.1,-3.975
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,181.7,-0.061
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,1817.0,-1.596
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,18170.4,-4.003
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,20.0,-0.031
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,200.0,-0.067
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,2000.0,-1.781
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,20000.0,-4.066
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,22.0,-0.03
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,220.1,-0.065
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,2201.4,-1.964
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,24.2,-0.029
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,242.3,-0.071
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,2423.1,-2.157
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,26.7,-0.029
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,266.7,-0.089
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,2667.0,-2.339
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,29.4,-0.028
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,293.6,-0.102
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,2935.6,-2.525
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,32.3,-0.027
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,323.1,-0.106
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,3231.2,-2.694
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,35.6,-0.025
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,355.7,-0.13
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,3556.6,-2.862
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,39.1,-0.026
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,391.5,-0.153
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,3914.7,-3.008
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,43.1,-0.026
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,430.9,-0.168
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,4308.9,-3.15
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,47.4,-0.027
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,474.3,-0.208
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,4742.7,-3.27
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,52.2,-0.027
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,522.0,-0.231
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,5220.3,-3.38
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,57.5,-0.028
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,574.6,-0.282
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,5746.0,-3.481
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,63.2,-0.032
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,632.5,-0.324
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,6324.6,-3.563
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,69.6,-0.033
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,696.1,-0.377
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,6961.4,-3.639
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,76.6,-0.037
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,766.2,-0.453
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,7662.4,-3.699
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,84.3,-0.04
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,843.4,-0.531
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,8433.9,-3.757
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,92.8,-0.043
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,928.3,-0.618
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,9283.2,-3.8
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,102.2,-0.066
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1021.8,-0.894
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,10217.9,-5.982
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,112.5,-0.064
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1124.7,-1.044
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,11246.8,-6.055
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,123.8,-0.061
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1237.9,-1.207
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,12379.3,-6.116
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,136.3,-0.059
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1362.6,-1.384
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,13625.8,-6.163
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1499.8,-1.605
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,14997.9,-6.205
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,150.0,-0.064
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,165.1,-0.075
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1650.8,-1.819
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,16508.1,-6.239
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,181.7,-0.088
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,1817.0,-2.07
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,18170.4,-6.265
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,20.0,-0.052
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,200.0,-0.093
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,2000.0,-2.335
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,20000.0,-6.288
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,22.0,-0.05
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,220.1,-0.09
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,2201.4,-2.607
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,24.2,-0.049
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,242.3,-0.098
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,2423.1,-2.901
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,26.7,-0.048
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,266.7,-0.12
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,2667.0,-3.188
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,29.4,-0.046
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,293.6,-0.135
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,2935.6,-3.485
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,32.3,-0.046
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,323.1,-0.139
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,3231.2,-3.768
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,35.6,-0.043
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,355.7,-0.169
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,3556.6,-4.059
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,39.1,-0.044
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,391.5,-0.196
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,3914.7,-4.319
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,43.1,-0.043
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,430.9,-0.213
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,4308.9,-4.579
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,47.4,-0.044
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,474.3,-0.263
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,4742.7,-4.805
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,52.2,-0.046
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,522.0,-0.289
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,5220.3,-5.022
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,57.5,-0.047
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,574.6,-0.352
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,5746.0,-5.221
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,63.2,-0.051
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,632.5,-0.403
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,6324.6,-5.389
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,69.6,-0.054
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,696.1,-0.467
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,6961.4,-5.547
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,76.6,-0.058
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,766.2,-0.56
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,7662.4,-5.676
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,84.3,-0.062
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,843.4,-0.658
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,8433.9,-5.796
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,92.8,-0.066
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,928.3,-0.768
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,9283.2,-5.898
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,102.2,-0.054
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1021.8,-1.254
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,10217.9,-8.767
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,112.5,-0.051
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1124.7,-1.465
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,11246.8,-8.895
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,123.8,-0.046
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1237.9,-1.694
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,12379.3,-9.004
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,136.3,-0.044
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1362.6,-1.943
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,13625.8,-9.088
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1499.8,-2.255
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,14997.9,-9.167
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,150.0,-0.051
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,165.1,-0.068
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1650.8,-2.554
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,16508.1,-9.232
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,181.7,-0.086
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,1817.0,-2.903
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,18170.4,-9.285
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,20.0,-0.033
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,200.0,-0.094
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,2000.0,-3.272
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,20000.0,-9.344
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,22.0,-0.031
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,220.1,-0.09
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,2201.4,-3.653
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,24.2,-0.029
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,242.3,-0.101
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,2423.1,-4.068
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,26.7,-0.027
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,266.7,-0.133
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,2667.0,-4.468
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,29.4,-0.025
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,293.6,-0.156
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,2935.6,-4.893
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,32.3,-0.024
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,323.1,-0.162
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,3231.2,-5.301
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,35.6,-0.021
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,355.7,-0.205
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,3556.6,-5.726
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,39.1,-0.021
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,391.5,-0.244
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,3914.7,-6.112
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,43.1,-0.021
