slug,maker,models,group,setting,depth,matched,hz,level_dbfs,thd_pct,valid_orders,h2,h3,h4,h5,h6,h7,h8
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,63.0,-3.0,3.6328126146869777,381,-28.980765331835677,-71.38125123707849,-43.407403473927644,-77.08940703357516,-51.27719109149982,-81.17950486082093,-56.91172818241479
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,630.0,-12.0,0.5759916285336751,38,-44.84227018895066,-75.55012309420434,-64.81529478741585,-85.91977466886134,-76.83311302797053,-93.39213477497046,-85.72835006978613
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,630.0,-3.0,0.7757424287049258,38,-42.31953931930469,-76.96274591954679,-58.68307455576983,-84.75358153350982,-68.24090100633018,-90.49815800814332,-75.36606904877323
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,6300.0,-12.0,2.0859712825480337,3,-33.61514250316507,-68.82290930507742,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,6300.0,-3.0,2.3239800339270866,3,-32.67569019727681,-73.76357231318157,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,80.0,-12.0,2.6809077594712925,300,-31.559379888457592,-66.91130502645083,-47.53928332747334,-74.3856597065218,-56.79477035093509,-79.85718414623551,-63.66889773638127
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,80.0,-3.0,2.9432867081464704,300,-30.802241342765818,-72.05442263066791,-45.367407582984484,-77.94369197990817,-53.37300452744599,-82.10451237687289,-59.145054557297165
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,800.0,-12.0,0.594762232718462,30,-44.564865619593625,-75.34688695146542,-64.43066045497028,-85.65625201583721,-76.38832175160287,-93.09910141370644,-85.25670116130095
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,800.0,-3.0,0.7968707574160476,30,-42.087724254259456,-76.85949912580926,-58.39280553575145,-84.60495469688844,-67.90859535804968,-90.320726542147,-75.00729038803213
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,8000.0,-12.0,2.211008552688331,2,-33.1081915493469,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_0,full,,8000.0,-3.0,2.4429889497404,2,-32.241569948927676,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,100.0,-12.0,9.429947318657032,239,-20.667203402850323,-58.982818412780944,-35.724319711104194,-65.46834668087847,-44.19440095402004,-70.18123662743145,-50.395575076392014
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,100.0,-3.0,9.884802395933233,239,-20.295105916543452,-65.15042903312849,-34.55043321721922,-70.48306209459413,-42.238078298066846,-74.20169573052017,-47.69902698899528
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1000.0,-12.0,3.224109400093284,24,-29.931653093945968,-63.638755932946665,-46.84636540173944,-71.90552878843351,-56.835942505774256,-78.03700136731428,-64.31570626306335
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1000.0,-3.0,3.7100664120527616,24,-28.77535201624173,-67.96684910078426,-43.69389860973214,-74.30566590162977,-52.04557230642748,-78.95086076211994,-58.15749373132449
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,10000.0,-12.0,9.685428295109462,2,-20.277623395459194,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,10000.0,-3.0,10.033216871566601,2,-19.971196004435704,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,125.0,-12.0,7.642381635943695,191,-22.482397465282872,-59.73128319612836,-37.809194091844475,-66.50909809979886,-46.5187216604113,-71.47420282085064,-52.9322481841897
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,125.0,-3.0,8.1157416359563,191,-22.00337156422643,-65.6117722615537,-36.34504338976917,-71.08308951236867,-44.124182192414345,-74.95498052546426,-49.67701384914449
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1250.0,-12.0,3.547370565171421,19,-29.10691206924442,-63.173204575792035,-45.80491075066912,-71.2715524745143,-55.64427069928971,-77.28703796619658,-63.0331454369006
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1250.0,-3.0,4.037183164296808,19,-28.045061502741802,-67.74820323645488,-42.875314519469015,-73.98866204656903,-51.1585187129738,-78.55744823972452,-57.23023256255513
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,160.0,-12.0,6.0990632316624955,150,-24.42971405935845,-60.60482170657706,-40.09754677723903,-67.74059923895649,-49.09733789539764,-72.99769384287731,-55.757998771604576
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,160.0,-3.0,6.585793399583294,150,-23.81196610602711,-66.11481514743636,-38.26900949946061,-71.78548254947361,-46.165727118024584,-75.8411563449704,-51.832038020200606
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1600.0,-12.0,4.060164387668317,14,-27.941365844374474,-62.53882991484473,-44.35664873762319,-70.41584454708145,-54.01022838818952,-76.29427859075628,-61.29536254374255
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,1600.0,-3.0,4.5531537880233595,14,-27.004839427089795,-67.44597569596561,-41.72764365705503,-73.56594099711243,-49.93943356760029,-78.0549081051423,-55.983776005454075
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,200.0,-12.0,5.004796607045664,120,-26.136330235298853,-61.45844543594566,-42.147356475624925,-68.92661620007779,-51.42746777064985,-74.41474299378507,-58.32574179953413
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,200.0,-3.0,5.497379797499813,120,-25.37513364365423,-66.61814496860146,-39.95405813270477,-72.47308047206529,-47.97105638342089,-76.65207173385585,-53.75502892264201
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,2000.0,-12.0,4.684115107337546,11,-26.70683542161571,-61.90522553693175,-42.8572735645702,-69.57031952809525,-52.353260303183724,-75.35279952067152,-59.5885168739839
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,2000.0,-3.0,5.177319753307994,11,-25.892526091732652,-67.1486953265397,-40.52704606939352,-73.1609818835961,-48.70124818973097,-77.62012875398034,-54.78211182332916
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,250.0,-12.0,4.194396521067808,96,-27.660781399425296,-62.268566319873685,-44.01465799186812,-70.04596189814548,-53.56679311237096,-75.7681063469337,-60.68817357216089
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,250.0,-3.0,4.68746966987315,96,-26.753575972283336,-67.0755614481696,-41.46027750828893,-73.10785177896642,-49.60093128151951,-77.44039102726535,-55.50185970317215
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,2500.0,-12.0,5.471763895003818,9,-25.363468143373208,-61.2648041469815,-41.27399372443839,-68.74709172940871,-50.67183535692861,-74.53283312851686,-58.048322641636496
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,2500.0,-3.0,5.961081588030101,9,-24.669912038499366,-66.85570121904803,-39.245368225903945,-72.7975618844884,-47.44939393412033,-77.33237003804989,-53.76169572282683
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,31.5,-12.0,25.203429133194692,762,-12.162833463777531,-55.94582070110624,-26.463201797430944,-61.337271412214996,-34.20661607831734,-65.14286809766466,-39.72724773192942
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,31.5,-3.0,25.50659121866204,762,-12.073637716676512,-62.52570046760505,-26.109799161769097,-67.29977196891994,-33.556724882162165,-70.54684741732143,-38.76794845746265
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,315.0,-12.0,3.593682600807579,76,-28.99477342750246,-63.018875219624455,-45.6763998934506,-71.07876598798035,-55.48135099101641,-77.02943262266888,-62.800771920346996
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,315.0,-3.0,4.083565417048863,76,-27.94592366033864,-67.49500467103279,-42.77995083959881,-73.69813688482334,-51.0410774639573,-78.19755510858162,-57.051398360235396
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,3150.0,-12.0,6.443682989272141,7,-23.94554421333104,-60.65502357319839,-39.68040968675807,-68.0459696960406,-49.169023856784634,-74.10197484769408,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,3150.0,-3.0,6.921538426725438,7,-23.365993918072704,-66.59227721802624,-37.94291343867598,-72.55990182790842,-46.368163291501546,-77.46182484437317,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,40.0,-12.0,21.136415553514805,595,-13.6870562572083,-56.499673041052475,-28.07165868234511,-62.04513820260833,-35.90343833565336,-65.9843317953904,-41.51083983810878
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,40.0,-3.0,21.47447409031769,595,-13.56693985918958,-63.154760093978595,-27.625052965612944,-68.00326854552063,-35.098600562392534,-71.31823789859726,-40.33810029080462
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,400.0,-12.0,3.1954254808130345,60,-30.008582003552455,-63.62481423542781,-46.95524413929909,-71.90588808375108,-56.958225970049874,-78.01405200621572,-64.4325063638725
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,400.0,-3.0,3.6807137182787018,60,-28.843563241916094,-67.84696663177206,-43.78356515118142,-74.18783655446515,-52.14226221016518,-78.7974990851615,-58.24207026545396
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,4000.0,-12.0,7.5443507554332845,6,-22.57572944930181,-60.154248470437196,-38.28589593723631,-67.72004921333425,-47.961270328385396,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,4000.0,-3.0,8.007078969181885,6,-22.094076356278723,-66.40548572896705,-36.80403390174336,-72.64995925447786,-45.53669871431887,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,50.0,-12.0,17.826006642298193,481,-15.161623053622627,-56.982107155029595,-29.646515057127267,-62.689963996546766,-37.579482770563395,-66.77120103306069,-43.284776520882666
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,50.0,-3.0,18.194323764684622,481,-15.005088262424364,-63.60374195712694,-29.09069139370869,-68.52973769719992,-36.59549213160042,-71.92004177386421,-41.86815670963622
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,500.0,-12.0,2.9946068953446217,47,-30.56888923529844,-63.97797109282473,-47.66743859734861,-72.37400975044227,-57.779428081986865,-78.58974068678685,-65.34132990295512
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,500.0,-3.0,3.4766020896149943,47,-29.33656262975115,-68.06565979610036,-44.33801249956994,-74.47378840482959,-52.751135982290805,-79.17015479229195,-58.903165577499905
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,5000.0,-12.0,8.529597019136045,4,-21.489894049064752,-59.87987067609176,-37.48547476132583,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,5000.0,-3.0,8.967388772030173,4,-21.078619206847648,-66.36818907333105,-36.190755061139804,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,63.0,-12.0,14.537692031601471,381,-16.925781835039793,-57.563598827135564,-31.558703779022864,-63.519889904933144,-39.63540414877468,-67.81654355801997,-45.47337681933772
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,63.0,-3.0,14.938285442797937,381,-16.71539142713144,-64.07937811801165,-30.843709569848286,-69.17496136283722,-38.39472659586355,-72.71367148234327,-43.71281070815726
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,630.0,-12.0,2.9381041490967967,38,-30.73338510551293,-64.08996039925293,-47.87447858482401,-72.5315223168887,-58.020091667730625,-78.7536724064484,-65.60688197844235
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,630.0,-3.0,3.419074722243914,38,-29.48083357485669,-68.15037218943982,-44.49788015113213,-74.59582708855234,-52.92750441024995,-79.29045423848804,-59.09532249801928
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,6300.0,-12.0,9.275303280705883,3,-20.653949993811853,-59.935679165712166,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,6300.0,-3.0,9.66635849700126,3,-20.294843635548084,-66.60404708321867,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,80.0,-12.0,11.698804856985562,300,-18.80426638395273,-58.274065423479975,-33.62904834910739,-64.47953892438636,-41.886524847072984,-68.95602446764472,-47.895113180290714
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,80.0,-3.0,12.129168980629329,300,-18.521686253196272,-64.67480379140301,-32.705899692724245,-69.87237649090159,-40.31732809012185,-73.4575959738925,-45.70061094299646
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,800.0,-12.0,3.022349202211238,30,-30.489413721816476,-63.95737855660173,-47.559177675115734,-72.34631211303633,-57.65550634045785,-78.53578112128804,-65.21108551695082
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,800.0,-3.0,3.5049802493269926,30,-29.266584104656594,-68.10864766831361,-44.2513360949554,-74.52318249188794,-52.65533327190028,-79.19744916487743,-58.80640747667816
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,8000.0,-12.0,9.786325492873175,2,-20.187606874305423,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_12,full,,8000.0,-3.0,10.158554733789677,2,-19.86336150204113,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,100.0,-12.0,3.4297984727388093,239,-29.41232684602626,-64.22979292196865,-45.64036485355533,-71.91399765703552,-55.095270757324066,-77.56300465287549,-62.13414148250854
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,1000.0,-12.0,1.050660462300823,24,-39.6297051192898,-70.84300828853733,-58.880771035617705,-80.76787960832394,-70.4711116197623,-88.05955658891371,-79.08263564466841
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,10000.0,-12.0,3.538812968746802,2,-29.022847796628852,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,125.0,-12.0,2.7335881854576254,191,-31.370379824787182,-65.31562790883194,-48.07352328047103,-73.38658787765382,-57.89756115414445,-79.35258478804748,-65.23454193153279
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,1250.0,-12.0,1.1691861305416733,19,-38.705574318599666,-70.17747745929871,-57.63132465956869,-79.90679411538551,-69.02103697269312,-87.04705127863181,-77.54902110888662
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,160.0,-12.0,2.136653010113035,150,-33.497031849778686,-66.58779851133568,-50.77854871966302,-75.13645617569898,-61.031863582631615,-81.45538471903421,-68.69356629751805
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,1600.0,-12.0,1.3591878596138076,14,-37.40399320193398,-69.26515998492661,-55.89217723111279,-78.72413051713143,-67.03002592232563,-85.70120322071654,-75.43730476480346
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,200.0,-12.0,1.7177724630770081,120,-35.381302037519944,-67.81645323101876,-53.22386316397708,-76.79243864039245,-63.87013463768778,-83.35352507616474,-71.83295876509595
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,2000.0,-12.0,1.5929753367952537,11,-36.032248079953405,-68.34345106442603,-54.0940602723301,-77.52853303899904,-64.99781075042678,-84.3857169012195,-73.30165319795411
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,250.0,-12.0,1.4114830791404243,96,-37.07781336702144,-68.971693242739,-55.46356433958681,-78.32883434173728,-66.47900273203395,-85.13573779038157,-74.7145055867753
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,2500.0,-12.0,1.8910842399910566,9,-34.549464743725984,-67.3983453163769,-52.19678154294711,-76.328663622929,-62.91390161231344,-83.15718582499767,-71.34257198166785
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,31.5,-12.0,9.493041990850637,762,-20.62149635354499,-60.21892837047066,-35.38896117220714,-66.32594451702604,-43.59504005993667,-70.84111493261122,-49.567325247985146
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,315.0,-12.0,1.1875041270804374,76,-38.57107981640513,-70.02674696371623,-57.46276653272892,-79.72032079706541,-68.81357950934675,-86.79598839592728,-77.27001994590924
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,3150.0,-12.0,2.262566093335753,7,-32.99717724366791,-66.4785744749397,-50.290515656787974,-75.2369250084492,-61.0031306728782,-82.35485228596943,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,40.0,-12.0,7.961108666261342,595,-22.142514456462248,-60.85057332761572,-37.08732871752136,-67.1672757539688,-45.458844309731106,-71.82720099528223,-51.57709261121159
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,400.0,-12.0,1.040842127521772,60,-39.710768789083886,-70.8670545821788,-59.0030756890221,-80.82068898340282,-70.60673244170195,-88.05311933125517,-79.23470980970484
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,4000.0,-12.0,2.685618452478534,6,-31.511668657484634,-65.69024977734537,-48.61356267470462,-74.52774762950551,-59.421025021286,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,50.0,-12.0,6.69490014888671,481,-23.63882458086231,-61.493865095273456,-38.78828550751606,-68.05314382106941,-47.34721299773325,-72.81864042144417,-53.62440673328492
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,500.0,-12.0,0.9675223116646651,47,-40.34245588652414,-71.34989921869588,-59.86286927654213,-81.42398579259694,-71.59679564673647,-88.79954839725023,-80.32435906928836
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,5000.0,-12.0,3.068300347464681,4,-30.344286203524252,-65.19687607818462,-47.60488245335509,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,63.0,-12.0,5.422215980336156,381,-25.459350035204412,-62.237808460259096,-40.89868726287069,-69.17003791987682,-49.70845277551249,-74.27716304159904,-56.20142666303681
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,630.0,-12.0,0.9468838329843419,38,-40.528982960554735,-71.49244303280048,-60.113138341573126,-81.62926705566464,-71.895320767997,-88.96636838942274,-80.6402424515131
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,6300.0,-12.0,3.369044546777039,3,-29.451053202973295,-65.07914549560375,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,80.0,-12.0,4.3156519597862255,300,-27.42961420918077,-63.21252238455664,-43.23290902500729,-70.50588714132934,-52.345606156146104,-75.84939305685155,-59.10223265904826
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,800.0,-12.0,0.9772901680640408,30,-40.25565802934003,-71.29692167628063,-59.73661993265039,-81.37288975858363,-71.45862823701209,-88.67849082960188,-80.17307094106391
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_3,curve,,8000.0,-12.0,3.5689792174662847,2,-28.94911961956985,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,100.0,-12.0,5.5348518978173225,239,-25.261225634493947,-60.49486073277626,-41.296028125805165,-67.99600799088807,-50.59746888869868,-73.51159048137845,-57.51162899531885
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,100.0,-3.0,6.088632050358638,239,-24.487495542767025,-65.5920062608312,-39.07373849564605,-71.47498021280121,-47.100608141185376,-75.67364773241648,-52.89339156888588
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1000.0,-12.0,1.7233018318647728,24,-35.336494438299425,-66.82919784348202,-54.22956056182884,-76.5288206114403,-65.58958845525792,-83.65200555380284,-74.05783736591546
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1000.0,-3.0,2.196161999507077,24,-33.296941181197035,-69.21489038593343,-49.1071051847446,-76.50726437394096,-58.23356148169517,-81.92499521564329,-65.01703130426607
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,10000.0,-12.0,5.721108663601281,2,-24.850396068094266,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,10000.0,-3.0,6.174774751191949,2,-24.187577607029517,,,,,,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,125.0,-12.0,4.421980397850103,191,-27.19845188701712,-61.53366245725526,-43.67789751047982,-69.41739505960514,-53.33106038968765,-75.2401925241353,-60.53246851916572
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,125.0,-3.0,4.975012811211024,191,-26.234296845629466,-66.16599360157274,-40.988997412904595,-72.2588876981243,-49.17866090447638,-76.66747184410906,-55.12478389210783
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1250.0,-12.0,1.9147070485909456,19,-34.42616540453746,-66.19033655557413,-53.00818245781229,-75.6938904194285,-64.17539616997655,-82.68324239094935,-72.5490564605355
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1250.0,-3.0,2.40150931512168,19,-32.525411567382896,-68.87258741968526,-48.18452776354405,-76.02957336864306,-57.19786381050489,-81.33786195464762,-63.91273536481344
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,160.0,-12.0,3.46695693154218,150,-29.29843563589518,-62.74988649279116,-46.32170181021263,-71.09276019739315,-56.38576569171728,-77.2597091130944,-63.904870754126335
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,160.0,-3.0,4.010207764476489,150,-28.09747178386278,-66.82854066974578,-43.07092445078616,-73.20725145948583,-51.46368175288737,-77.86003426567859,-57.59297970622535
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1600.0,-12.0,2.221062943951637,14,-33.14356180028096,-65.31515578891793,-51.309315015741234,-74.55204856635606,-62.23116387171722,-81.38705967781766,-70.48125005386397
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,1600.0,-3.0,2.725820077917489,14,-31.43158205979274,-68.40673176192027,-46.89823810368029,-75.3884478795633,-55.77969277382117,-80.57758987216599,-62.42364935692856
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,200.0,-12.0,2.7958006819457233,120,-31.155996366485326,-63.92227302439586,-48.709583985473834,-72.68050552719791,-59.15431170776259,-79.10359462451765,-66.96747128755771
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,200.0,-3.0,3.323314937511651,120,-29.720391629137318,-67.49068072090977,-44.9190473077661,-74.13235288841706,-53.51266537522933,-78.9608165212621,-59.82482005107247
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,2000.0,-12.0,2.5974120158010585,11,-31.790993334300303,-64.43164073516164,-49.55246380175258,-73.40262218608599,-60.24882905898753,-80.12197069836448,-68.40908536316377
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,2000.0,-3.0,3.1184754582447707,11,-30.26859478595458,-67.9466670196221,-45.56262968339719,-74.76306167126295,-54.34394192338199,-79.8811401319513,-60.973868885618145
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,250.0,-12.0,2.30399199396181,96,-32.82695850665937,-65.02884863162392,-50.89597774523253,-74.16205507816417,-61.69887950400147,-80.8365674081248,-69.7784002853409
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,250.0,-3.0,2.8123998589488286,96,-31.16171920240682,-68.11136265050675,-46.59046295132023,-75.0002415097215,-55.38453655576859,-80.0271791937724,-61.87331682467806
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,2500.0,-12.0,3.076704550590509,9,-30.32742629031217,-63.526646449875116,-47.699419004064396,-72.25221581191431,-58.21966679949075,-78.94819316769083,-66.4938816103279
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,2500.0,-3.0,3.611601632475872,9,-28.998182812797623,-67.48886436056114,-44.14764271397416,-74.17365867762913,-52.8933257250051,-79.32331623966377,-59.707913126841305
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,31.5,-12.0,15.297044280973044,762,-16.481117716151232,-56.62225381995968,-31.166651336534812,-62.61766342478807,-39.29612138875483,-66.98134893949613,-45.1921947840325
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,31.5,-3.0,15.752317413848388,762,-16.253959249815967,-63.000705312603664,-30.391486918645455,-68.06092289048658,-37.95634901368667,-71.63534928929965,-43.29703391699262
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,315.0,-12.0,1.9435398443592105,76,-34.296889115787835,-66.0432149264158,-52.847373039712636,-75.50949777790917,-63.97512364614819,-82.43611816203122,-72.27746923193651
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,315.0,-3.0,2.4318793861574375,76,-32.41662868539435,-68.68558546127221,-48.06965169154667,-75.80548615290964,-57.054543540564744,-81.04540433042598,-63.703115403975744
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,3150.0,-12.0,3.6733704952146216,7,-28.79314620570904,-62.64741216040779,-45.83668075103495,-71.2117294670444,-56.36320938187242,-78.16637550589999,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,3150.0,-3.0,4.216186140196751,7,-27.652188387812757,-67.06478895034297,-42.720843394823575,-73.71249667485417,-51.622603589943765,-79.19434066147512,
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,40.0,-12.0,12.81016325296653,595,-18.01501749815229,-57.24219412245578,-32.86220269450646,-63.44810247418228,-41.14507750828092,-67.975892279515,-47.180624947671966
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,40.0,-3.0,13.29419689639468,595,-17.724958015892025,-63.532497031180036,-31.910152081019554,-68.68928794307519,-39.52846715436778,-72.3330476830783,-44.92241690825563
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,400.0,-12.0,1.7070620371889549,60,-35.418219141035586,-66.85094886571069,-54.35107387483359,-76.57390771760728,-65.72620210573974,-83.66085264517389,-74.19957073121721
nlsbuss_spike,Waves,EMI TG12345 console buss,console-emi,drive_6,full,,400.0,-3.0,2.17840691963986,60,-33.36667655677441,-69.15825076836059,-49.20353836996234,-76.46229820210255,-58.34001082279843,-81.84147520605413,-65.11676326959731
