slug,maker,models,family,group,setting,depth,matched,level_dbfs,hz,magnitude_db,phase_deg,group_delay_ms,ref_1k_db,sweep_check_worst_db
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,574.6,-0.057,-46.21,10.7093,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,5746.0,-0.027,-104.08,10.6713,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,63.2,0.338,115.49,10.2432,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,632.5,0.018,91.41,10.6163,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,6324.6,-0.023,-165.97,10.6658,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,69.6,0.342,92.63,10.1476,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,696.1,-0.039,-153.51,10.6845,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,6961.4,-0.027,-91.42,10.6709,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,76.6,0.287,66.92,10.3012,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,766.2,-0.054,-61.78,10.7048,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,7662.4,-0.02,97.04,10.6626,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,84.3,0.168,38.15,10.4701,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,843.4,-0.024,1.61,10.6683,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,8433.9,-0.024,14.08,10.6679,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,92.8,0.007,6.07,10.6879,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,928.3,-0.009,35.31,10.6489,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-3.0,9283.2,-0.025,-7.02,10.6691,83.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,102.2,-0.155,-30.89,10.8538,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1021.8,-0.01,36.7,10.65,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,10217.9,-0.025,2.83,10.6686,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,112.5,-0.245,-71.21,10.9657,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1124.7,-0.024,1.56,10.6683,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,11246.8,-0.025,12.67,10.6682,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,123.8,-0.216,-115.91,10.8975,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1237.9,-0.044,-73.1,10.692,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,12379.3,-0.025,-16.87,10.6692,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,136.3,-0.079,-164.34,10.705,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1362.6,-0.018,167.22,10.6593,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,13625.8,-0.024,-123.76,10.6669,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1499.8,-0.025,1.52,10.6684,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,14997.9,-0.025,8.45,10.6685,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,150.0,0.08,142.53,10.5197,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,165.1,0.132,85.85,10.4761,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1650.8,-0.012,140.55,10.6527,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,16508.1,-0.025,-30.94,10.669,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,181.7,0.032,23.37,10.6108,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,1817.0,-0.032,-137.89,10.6768,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,18170.4,-0.023,66.11,10.6667,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,20.0,-1.54,-73.17,11.0657,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,200.0,-0.12,-47.23,10.7946,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,2000.0,-0.034,-119.58,10.6794,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,20000.0,-0.023,-119.54,10.6661,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,22.0,-1.279,-82.72,15.1155,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,220.1,-0.12,-125.61,10.7806,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,2201.4,-0.023,-173.05,10.6663,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,24.2,-1.287,-92.07,11.3246,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,242.3,0.033,148.46,10.5902,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,2423.1,-0.016,54.89,10.6572,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,26.7,-1.113,-104.06,11.4129,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,266.7,0.057,56.61,10.5716,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,2667.0,-0.025,-161.78,10.6683,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,29.4,-0.898,-114.57,12.856,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,293.6,-0.09,-47.42,10.7524,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,2935.6,-0.031,-112.53,10.6758,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,32.3,-0.77,-126.53,11.2316,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,323.1,-0.049,-160.82,10.6938,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,3231.2,-0.023,-167.4,10.6667,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,35.6,-0.597,-139.93,10.4006,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,355.7,0.047,74.67,10.5822,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,3556.6,-0.022,22.55,10.6652,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,39.1,-0.396,-154.38,10.2217,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,391.5,-0.083,-63.09,10.7419,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,3914.7,-0.017,87.2,10.6588,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,43.1,-0.195,-169.84,10.191,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,430.9,0.013,144.52,10.6204,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,4308.9,-0.024,14.1,10.667,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,47.4,-0.024,174.96,10.1884,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,474.3,-0.044,-20.76,10.6943,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,4742.7,-0.019,147.63,10.6614,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,52.2,0.159,155.84,10.515,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,522.0,-0.002,155.8,10.6384,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,5220.3,-0.018,113.9,10.6604,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,57.5,0.263,136.91,10.1261,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,574.6,-0.057,-46.21,10.7093,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,5746.0,-0.027,-104.08,10.6713,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,63.2,0.338,115.49,10.2432,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,632.5,0.018,91.41,10.6163,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,6324.6,-0.023,-165.97,10.6658,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,69.6,0.342,92.63,10.1476,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,696.1,-0.039,-153.51,10.6845,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,6961.4,-0.027,-91.42,10.6709,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,76.6,0.287,66.92,10.3012,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,766.2,-0.054,-61.78,10.7048,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,7662.4,-0.02,97.04,10.6626,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,84.3,0.168,38.15,10.4701,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,843.4,-0.024,1.61,10.6683,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,8433.9,-0.024,14.08,10.6679,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,92.8,0.007,6.07,10.6879,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,928.3,-0.009,35.31,10.6489,46.221,-0.396
ssl_native,SSL,SSL 9000/4000 channel strip,colour,console-ssl,trim_+10,full,,-40.0,9283.2,-0.025,-7.02,10.6691,46.221,-0.396
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,102.2,-0.178,22.42,11.9258,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1021.8,-0.001,33.53,10.7086,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,10217.9,0.389,-30.36,10.6603,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,112.5,-0.169,-21.08,11.665,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1124.7,-0.012,-2.98,10.7005,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,11246.8,0.479,-19.06,10.6477,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,123.8,-0.158,-68.36,11.4856,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1237.9,-0.021,-78.84,10.6922,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,12379.3,0.557,-46.4,10.6549,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,136.3,-0.169,-119.57,11.3778,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1362.6,-0.042,160.26,10.6996,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,13625.8,0.615,-150.27,10.6447,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1499.8,-0.052,-7.18,10.6935,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,14997.9,0.651,-14.13,10.7087,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,150.0,-0.198,-176.42,11.3268,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,165.1,-0.212,122.5,11.2765,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1650.8,-0.07,130.59,10.6976,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,16508.1,0.65,-48.46,10.6548,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,181.7,-0.173,55.86,11.1794,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,1817.0,-0.079,-149.38,10.6897,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,18170.4,0.616,54.8,10.6585,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,20.0,0.147,100.38,19.6244,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,200.0,-0.089,-17.42,11.0549,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,2000.0,-0.093,-132.69,10.6873,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,20000.0,0.542,-123.2,10.6548,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,22.0,0.758,85.78,23.7754,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,220.1,-0.024,-97.24,10.9773,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,2201.4,-0.111,172.23,10.6898,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,24.2,1.048,68.84,19.6756,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,242.3,-0.007,174.52,10.9761,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,2423.1,-0.127,38.3,10.689,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,26.7,1.48,49.32,20.9592,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,266.7,0.028,79.03,10.9621,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,2667.0,-0.14,-179.96,10.6862,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,29.4,1.696,31.26,20.0467,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,293.6,0.126,-27.55,10.8846,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,2935.6,-0.152,-132.52,10.6824,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,32.3,1.782,10.83,18.0676,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,323.1,0.184,-142.15,10.8631,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,3231.2,-0.165,170.84,10.6837,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,35.6,1.805,-10.98,17.3324,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,355.7,0.2,90.23,10.8808,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,3556.6,-0.172,-1.14,10.6805,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,39.1,1.725,-33.75,16.6181,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,391.5,0.261,-49.97,10.8182,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,3914.7,-0.176,61.78,10.6812,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,43.1,1.549,-57.36,15.684,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,430.9,0.244,156.08,10.8212,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,4308.9,-0.169,-13.07,10.6769,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,47.4,1.336,-79.79,14.9412,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,474.3,0.235,-12.11,10.7829,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,4742.7,-0.157,118.91,10.6779,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,52.2,1.054,-106.91,14.3189,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,522.0,0.194,163.36,10.7722,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,5220.3,-0.131,83.64,10.676,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,57.5,0.79,-133.04,14.0297,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,574.6,0.168,-40.99,10.7385,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,5746.0,-0.091,-135.66,10.6725,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,63.2,0.504,-161.84,13.3501,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,632.5,0.112,95.31,10.7493,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,6324.6,-0.039,161.33,10.6726,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,69.6,0.268,168.44,13.1209,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,696.1,0.095,-150.79,10.7208,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,6961.4,0.029,-125.0,10.6674,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,76.6,0.066,136.07,12.7951,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,766.2,0.071,-60.86,10.7084,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,7662.4,0.107,62.88,10.6713,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,84.3,-0.077,101.11,12.4839,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,843.4,0.04,1.03,10.7123,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,8433.9,0.198,-20.24,10.6684,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,92.8,-0.156,63.71,12.1779,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,928.3,0.016,33.45,10.7127,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-12.0,9283.2,0.294,-41.03,10.6655,73.749,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,102.2,-0.182,22.42,11.9256,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1021.8,-0.0,33.53,10.7086,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,10217.9,0.241,-30.37,10.6552,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,112.5,-0.173,-21.08,11.6652,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1124.7,-0.011,-2.98,10.7005,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,11246.8,0.27,-19.06,10.6236,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,123.8,-0.162,-68.36,11.486,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1237.9,-0.019,-78.84,10.6922,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,12379.3,0.272,-46.39,10.6475,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,136.3,-0.173,-119.57,11.3781,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1362.6,-0.039,160.26,10.6995,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,13625.8,0.228,-150.27,10.6254,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1499.8,-0.048,-7.18,10.6935,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,14997.9,0.134,-14.13,10.7546,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,150.0,-0.203,-176.42,11.3269,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,165.1,-0.216,122.5,11.2762,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1650.8,-0.064,130.59,10.6975,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,16508.1,-0.043,-48.46,10.6618,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,181.7,-0.177,55.86,11.1792,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,1817.0,-0.072,-149.38,10.6897,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,18170.4,-0.303,54.78,10.66,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,20.0,0.156,100.38,19.6187,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,200.0,-0.093,-17.42,11.055,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,2000.0,-0.084,-132.69,10.6872,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,20000.0,-0.671,-123.2,10.6546,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,22.0,0.765,85.78,23.7724,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,220.1,-0.028,-97.24,10.9775,82.156,0.159
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,ccir_15,full,,-3.0,2201.4,-0.1,172.23,10.6898,82.156,0.159
