slug,maker,models,family,group,setting,depth,matched,source,level_dbfs,hz,gain_db,magnitude_db
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,10000.0,-0.317,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,16000.0,-0.923,-0.83
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,250.0,-0.1,-0.007
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,2500.0,-0.102,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,40.0,-0.197,-0.104
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,5000.0,-0.139,-0.046
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-12.0,630.0,-0.093,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,100.0,-0.11,-0.024
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,1000.0,-0.086,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,10000.0,-0.31,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,16000.0,-0.916,-0.83
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,250.0,-0.092,-0.006
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,2500.0,-0.095,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,40.0,-0.188,-0.102
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,5000.0,-0.131,-0.045
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-3.0,630.0,-0.085,0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,100.0,-0.125,-0.027
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,1000.0,-0.098,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,10000.0,-0.322,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,16000.0,-0.928,-0.83
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,250.0,-0.106,-0.008
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,2500.0,-0.108,-0.01
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,40.0,-0.203,-0.105
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,5000.0,-0.144,-0.046
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,check,-40.0,630.0,-0.098,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,100.0,-0.11,-0.024
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,1000.0,-0.086,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,10000.0,-0.31,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,125.0,-0.104,-0.018
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,1250.0,-0.086,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,160.0,-0.099,-0.013
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,1600.0,-0.088,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,200.0,-0.095,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,2000.0,-0.091,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,250.0,-0.092,-0.006
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,2500.0,-0.095,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,31.5,-0.246,-0.16
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,315.0,-0.09,-0.004
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,3150.0,-0.102,-0.016
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,40.0,-0.188,-0.102
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,400.0,-0.088,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,4000.0,-0.114,-0.028
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,50.0,-0.156,-0.07
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,500.0,-0.086,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,5000.0,-0.131,-0.045
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,63.0,-0.133,-0.047
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,630.0,-0.085,0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,6300.0,-0.161,-0.075
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,80.0,-0.119,-0.033
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,800.0,-0.085,0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-3.0,8000.0,-0.216,-0.13
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,100.0,-0.119,-0.026
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,1000.0,-0.093,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,10000.0,-0.317,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,125.0,-0.112,-0.019
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,1250.0,-0.094,-0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,160.0,-0.107,-0.014
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,1600.0,-0.095,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,200.0,-0.104,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,2000.0,-0.098,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,250.0,-0.1,-0.007
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,2500.0,-0.102,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,31.5,-0.254,-0.161
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,315.0,-0.098,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,3150.0,-0.109,-0.016
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,40.0,-0.197,-0.104
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,400.0,-0.095,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,4000.0,-0.121,-0.028
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,50.0,-0.165,-0.072
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,500.0,-0.094,-0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,5000.0,-0.139,-0.046
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,63.0,-0.142,-0.049
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,630.0,-0.093,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,6300.0,-0.168,-0.075
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,80.0,-0.128,-0.035
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,800.0,-0.092,0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_0,full,,tilt_grid,-12.0,8000.0,-0.223,-0.13
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,100.0,5.32,-0.211
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,1000.0,5.531,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,10000.0,5.302,-0.229
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,16000.0,4.696,-0.835
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,250.0,5.415,-0.116
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,2500.0,5.52,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,40.0,5.285,-0.246
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,5000.0,5.482,-0.049
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-12.0,630.0,5.517,-0.014
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,100.0,5.141,-0.171
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,1000.0,5.312,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,10000.0,5.084,-0.228
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,16000.0,4.509,-0.803
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,250.0,5.22,-0.092
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,2500.0,5.301,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,40.0,5.075,-0.237
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,5000.0,5.263,-0.049
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-3.0,630.0,5.301,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,100.0,5.08,-0.264
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,1000.0,5.344,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,10000.0,5.114,-0.23
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,16000.0,4.508,-0.836
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,250.0,5.197,-0.147
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,2500.0,5.333,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,40.0,5.058,-0.286
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,5000.0,5.294,-0.05
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,check,-40.0,630.0,5.326,-0.018
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,100.0,5.141,-0.171
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,1000.0,5.312,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,10000.0,5.084,-0.228
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,125.0,5.153,-0.159
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,1250.0,5.312,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,160.0,5.172,-0.14
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,1600.0,5.31,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,200.0,5.195,-0.117
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,2000.0,5.306,-0.006
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,250.0,5.22,-0.092
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,2500.0,5.301,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,31.5,5.015,-0.297
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,315.0,5.247,-0.065
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,3150.0,5.293,-0.019
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,40.0,5.075,-0.237
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,400.0,5.271,-0.041
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,4000.0,5.282,-0.03
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,50.0,5.104,-0.208
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,500.0,5.289,-0.023
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,5000.0,5.263,-0.049
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,63.0,5.121,-0.191
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,630.0,5.301,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,6300.0,5.233,-0.079
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,80.0,5.131,-0.181
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,800.0,5.309,-0.003
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-3.0,8000.0,5.181,-0.131
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,100.0,5.32,-0.211
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,1000.0,5.531,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,10000.0,5.302,-0.229
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,125.0,5.333,-0.198
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,1250.0,5.531,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,160.0,5.355,-0.176
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,1600.0,5.529,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,200.0,5.383,-0.148
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,2000.0,5.525,-0.006
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,250.0,5.415,-0.116
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,2500.0,5.52,-0.011
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,31.5,5.244,-0.287
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,315.0,5.448,-0.083
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,3150.0,5.512,-0.019
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,40.0,5.285,-0.246
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,400.0,5.479,-0.052
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,4000.0,5.5,-0.031
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,50.0,5.302,-0.229
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,500.0,5.501,-0.03
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,5000.0,5.482,-0.049
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,63.0,5.31,-0.221
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,630.0,5.517,-0.014
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,6300.0,5.451,-0.08
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,80.0,5.314,-0.217
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,800.0,5.527,-0.004
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_12,full,,tilt_grid,-12.0,8000.0,5.397,-0.134
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,100.0,0.441,-0.05
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,1000.0,0.491,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,10000.0,0.266,-0.225
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,16000.0,-0.34,-0.831
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,250.0,0.469,-0.022
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,2500.0,0.481,-0.01
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,40.0,0.369,-0.122
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,5000.0,0.444,-0.047
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,check,-40.0,630.0,0.489,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,100.0,0.46,-0.045
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,1000.0,0.505,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,10000.0,0.281,-0.224
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,125.0,0.467,-0.038
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,1250.0,0.505,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,160.0,0.474,-0.031
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,1600.0,0.503,-0.002
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,200.0,0.48,-0.025
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,2000.0,0.5,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,250.0,0.486,-0.019
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,2500.0,0.496,-0.009
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,31.5,0.331,-0.174
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,315.0,0.492,-0.013
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,3150.0,0.489,-0.016
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,40.0,0.387,-0.118
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,400.0,0.498,-0.007
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,4000.0,0.477,-0.028
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,50.0,0.417,-0.088
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,500.0,0.501,-0.004
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,5000.0,0.459,-0.046
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,63.0,0.438,-0.067
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,630.0,0.504,-0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,6300.0,0.429,-0.076
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,80.0,0.451,-0.054
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,800.0,0.505,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_3,curve,,tilt_grid,-12.0,8000.0,0.375,-0.13
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,100.0,0.739,-0.101
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,1000.0,0.84,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,10000.0,0.615,-0.225
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,16000.0,0.008,-0.832
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,250.0,0.788,-0.052
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,2500.0,0.83,-0.01
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,40.0,0.679,-0.161
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,5000.0,0.793,-0.047
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-12.0,630.0,0.835,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,100.0,0.814,-0.087
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,1000.0,0.901,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,10000.0,0.675,-0.226
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,16000.0,0.069,-0.832
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,250.0,0.857,-0.044
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,2500.0,0.891,-0.01
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,40.0,0.75,-0.151
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,5000.0,0.854,-0.047
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-3.0,630.0,0.896,-0.005
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,100.0,0.682,-0.114
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,1000.0,0.796,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,10000.0,0.57,-0.226
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,16000.0,-0.037,-0.833
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,250.0,0.736,-0.06
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,2500.0,0.786,-0.01
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,40.0,0.625,-0.171
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,5000.0,0.748,-0.048
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,check,-40.0,630.0,0.789,-0.007
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,100.0,0.814,-0.087
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,1000.0,0.901,0.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,10000.0,0.675,-0.226
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,125.0,0.822,-0.079
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,1250.0,0.9,-0.001
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,160.0,0.833,-0.068
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,drive_6,full,,tilt_grid,-3.0,1600.0,0.898,-0.003
