slug,maker,models,group,element,gr_target_db,level_dbfs,out_db,gain_db,gr_db
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-21.0,-24.209,-3.209,0.483
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-24.0,-27.065,-3.065,0.339
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-27.0,-29.874,-2.874,0.148
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-3.0,-9.665,-6.665,3.939
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-30.0,-32.778,-2.778,0.052
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-36.0,-38.732,-2.732,0.006
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-42.0,-44.727,-2.727,0.001
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-48.0,-50.73,-2.73,0.004
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-54.0,-56.726,-2.726,0.0
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-6.0,-11.656,-5.656,2.93
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,-9.0,-13.864,-4.864,2.138
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,15.0,0.0,-7.93,-7.93,5.204
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-12.0,-16.25,-4.25,1.524
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-15.0,-18.8,-3.8,1.074
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-18.0,-21.461,-3.461,0.735
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-21.0,-24.209,-3.209,0.483
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-24.0,-27.065,-3.065,0.339
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-27.0,-29.874,-2.874,0.148
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-3.0,-9.665,-6.665,3.939
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-30.0,-32.778,-2.778,0.052
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-36.0,-38.732,-2.732,0.006
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-42.0,-44.727,-2.727,0.001
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-48.0,-50.73,-2.73,0.004
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-54.0,-56.726,-2.726,0.0
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-6.0,-11.656,-5.656,2.93
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,-9.0,-13.864,-4.864,2.138
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,3.0,0.0,-7.93,-7.93,5.204
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-12.0,-16.25,-4.25,1.524
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-15.0,-18.8,-3.8,1.074
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-18.0,-21.461,-3.461,0.735
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-21.0,-24.209,-3.209,0.483
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-24.0,-27.065,-3.065,0.339
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-27.0,-29.874,-2.874,0.148
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-3.0,-9.665,-6.665,3.939
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-30.0,-32.778,-2.778,0.052
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-36.0,-38.732,-2.732,0.006
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-42.0,-44.727,-2.727,0.001
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-48.0,-50.73,-2.73,0.004
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-54.0,-56.726,-2.726,0.0
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-6.0,-11.656,-5.656,2.93
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,-9.0,-13.864,-4.864,2.138
vari_comp,Softube,Manley Variable Mu,varimu-other,vari-mu,6.0,0.0,-7.93,-7.93,5.204
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-12.0,-22.506,-10.506,7.651
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-15.0,-23.228,-8.228,5.373
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-18.0,-23.916,-5.916,3.061
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-21.0,-24.598,-3.598,0.743
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-24.0,-26.932,-2.932,0.077
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-27.0,-29.931,-2.931,0.076
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-3.0,-20.397,-17.397,14.542
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-30.0,-32.928,-2.928,0.073
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-36.0,-38.919,-2.919,0.064
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-42.0,-44.907,-2.907,0.052
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-48.0,-50.883,-2.883,0.028
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-54.0,-56.855,-2.855,0.0
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-6.0,-21.11,-15.11,12.255
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,-9.0,-21.802,-12.802,9.947
vc160,Softube,dbx 160 VU,vca-dbx160,vca,10.0,0.0,-19.642,-19.642,16.787
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-12.0,-32.135,-20.135,17.28
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-15.0,-32.856,-17.856,15.001
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-18.0,-33.544,-15.544,12.689
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-21.0,-34.226,-13.226,10.371
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-24.0,-34.918,-10.918,8.063
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-27.0,-35.592,-8.592,5.737
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-3.0,-30.028,-27.028,24.173
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-30.0,-36.318,-6.318,3.463
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-36.0,-38.919,-2.919,0.064
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-42.0,-44.907,-2.907,0.052
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-48.0,-50.883,-2.883,0.028
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-54.0,-56.855,-2.855,0.0
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-6.0,-30.738,-24.738,21.883
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,-9.0,-31.431,-22.431,19.576
vc160,Softube,dbx 160 VU,vca-dbx160,vca,15.0,0.0,-29.271,-29.271,26.416
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-12.0,-17.689,-5.689,2.834
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-15.0,-18.411,-3.411,0.556
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-18.0,-20.933,-2.933,0.078
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-21.0,-23.933,-2.933,0.078
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-24.0,-26.932,-2.932,0.077
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-27.0,-29.931,-2.931,0.076
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-3.0,-15.581,-12.581,9.726
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-30.0,-32.928,-2.928,0.073
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-36.0,-38.919,-2.919,0.064
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-42.0,-44.907,-2.907,0.052
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-48.0,-50.883,-2.883,0.028
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-54.0,-56.855,-2.855,0.0
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-6.0,-16.293,-10.293,7.438
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,-9.0,-16.985,-7.985,5.13
vc160,Softube,dbx 160 VU,vca-dbx160,vca,3.0,0.0,-14.826,-14.826,11.971
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-12.0,-22.506,-10.506,7.651
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-15.0,-23.228,-8.228,5.373
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-18.0,-23.916,-5.916,3.061
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-21.0,-24.598,-3.598,0.743
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-24.0,-26.932,-2.932,0.077
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-27.0,-29.931,-2.931,0.076
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-3.0,-20.397,-17.397,14.542
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-30.0,-32.928,-2.928,0.073
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-36.0,-38.919,-2.919,0.064
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-42.0,-44.907,-2.907,0.052
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-48.0,-50.883,-2.883,0.028
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-54.0,-56.855,-2.855,0.0
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-6.0,-21.11,-15.11,12.255
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,-9.0,-21.802,-12.802,9.947
vc160,Softube,dbx 160 VU,vca-dbx160,vca,6.0,0.0,-19.642,-19.642,16.787
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-12.0,-65.087,-53.087,10.021
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-15.0,-65.444,-50.444,7.378
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-18.0,-66.351,-48.351,5.285
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-21.0,-67.059,-46.059,2.993
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-24.0,-68.033,-44.033,0.967
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-27.0,-70.104,-43.104,0.038
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-3.0,-64.06,-61.06,17.994
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-30.0,-73.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-36.0,-79.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-42.0,-85.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-48.0,-91.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-54.0,-97.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-6.0,-64.394,-58.394,15.328
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,-9.0,-64.671,-55.671,12.605
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,10.0,0.0,-63.659,-63.659,20.593
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-12.0,-70.062,-58.062,14.996
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-15.0,-70.359,-55.359,12.293
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-18.0,-70.742,-52.742,9.676
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-21.0,-71.124,-50.124,7.058
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-24.0,-72.056,-48.056,4.99
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-27.0,-72.798,-45.798,2.732
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-3.0,-68.878,-65.878,22.812
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-30.0,-73.809,-43.809,0.743
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-36.0,-79.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-42.0,-85.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-48.0,-91.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-54.0,-97.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-6.0,-69.343,-63.343,20.277
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,-9.0,-69.737,-60.737,17.671
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,15.0,0.0,-68.323,-68.323,25.257
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-12.0,-58.058,-46.058,2.992
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-15.0,-59.031,-44.031,0.965
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-18.0,-61.103,-43.103,0.037
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-21.0,-64.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-24.0,-67.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-27.0,-70.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-3.0,-56.085,-53.085,10.019
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-30.0,-73.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-36.0,-79.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-42.0,-85.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-48.0,-91.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-54.0,-97.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-6.0,-56.442,-50.442,7.376
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,-9.0,-57.349,-48.349,5.283
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,3.0,0.0,-55.669,-55.669,12.603
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-12.0,-61.104,-49.104,6.038
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-15.0,-62.147,-47.147,4.081
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-18.0,-62.999,-44.999,1.933
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-21.0,-64.229,-43.229,0.163
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-24.0,-67.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-27.0,-70.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-3.0,-60.02,-57.02,13.954
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-30.0,-73.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-36.0,-79.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-42.0,-85.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-48.0,-91.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-54.0,-97.066,-43.066,0.0
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-6.0,-60.405,-54.405,11.339
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,-9.0,-60.718,-51.718,8.652
vc2a,Softube,Teletronix LA-2A,opto-la2a,opto,6.0,0.0,-59.72,-59.72,16.654
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-12.0,-29.155,-17.155,9.201
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-15.0,-29.706,-14.706,6.752
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-18.0,-30.299,-12.299,4.345
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-21.0,-31.008,-10.008,2.054
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-24.0,-32.386,-8.386,0.432
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-27.0,-35.035,-8.035,0.081
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-3.0,-27.565,-24.565,16.611
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-30.0,-38.032,-8.032,0.078
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-36.0,-44.03,-8.03,0.076
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-42.0,-50.027,-8.027,0.073
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-48.0,-55.972,-7.972,0.018
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-54.0,-61.954,-7.954,0.0
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-6.0,-28.102,-22.102,14.148
vc76,Softube,UREI 1176,fet-1176,fet,10.0,-9.0,-28.619,-19.619,11.665
vc76,Softube,UREI 1176,fet-1176,fet,10.0,0.0,-27.014,-27.014,19.06
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-12.0,-27.456,-15.456,17.061
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-15.0,-27.995,-12.995,14.6
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-18.0,-28.52,-10.52,12.125
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-21.0,-29.045,-8.045,9.65
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-24.0,-29.597,-5.597,7.202
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-27.0,-30.177,-3.177,4.782
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-3.0,-25.748,-22.748,24.353
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-30.0,-30.836,-0.836,2.441
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-36.0,-34.436,1.564,0.041
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-42.0,-40.431,1.569,0.036
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-48.0,-46.43,1.57,0.035
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-54.0,-52.395,1.605,0.0
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-6.0,-26.334,-20.334,21.939
vc76,Softube,UREI 1176,fet-1176,fet,15.0,-9.0,-26.902,-17.902,19.507
vc76,Softube,UREI 1176,fet-1176,fet,15.0,0.0,-25.152,-25.152,26.757
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-12.0,-31.196,-19.196,1.682
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-15.0,-32.846,-17.846,0.332
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-18.0,-35.635,-17.635,0.121
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-21.0,-38.632,-17.632,0.118
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-24.0,-41.631,-17.631,0.117
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-27.0,-44.63,-17.63,0.116
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-3.0,-29.264,-26.264,8.75
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-30.0,-47.63,-17.63,0.116
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-36.0,-53.579,-17.579,0.065
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-42.0,-59.561,-17.561,0.047
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-48.0,-65.545,-17.545,0.031
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-54.0,-71.514,-17.514,0.0
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-6.0,-29.815,-23.815,6.301
vc76,Softube,UREI 1176,fet-1176,fet,3.0,-9.0,-30.427,-21.427,3.913
vc76,Softube,UREI 1176,fet-1176,fet,3.0,0.0,-28.725,-28.725,11.211
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-12.0,-30.053,-18.053,5.312
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-15.0,-30.694,-15.694,2.953
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-18.0,-31.645,-13.645,0.904
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-21.0,-33.857,-12.857,0.116
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-24.0,-36.833,-12.833,0.092
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-27.0,-39.831,-12.831,0.09
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-3.0,-28.415,-25.415,12.674
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-30.0,-42.83,-12.83,0.089
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-36.0,-48.829,-12.829,0.088
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-42.0,-54.775,-12.775,0.034
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-48.0,-60.757,-12.757,0.016
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-54.0,-66.741,-12.741,0.0
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-6.0,-28.936,-22.936,10.195
vc76,Softube,UREI 1176,fet-1176,fet,6.0,-9.0,-29.484,-20.484,7.743
vc76,Softube,UREI 1176,fet-1176,fet,6.0,0.0,-27.889,-27.889,15.148
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-12.0,-17.418,-5.418,9.971
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-15.0,-18.23,-3.23,7.783
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-18.0,-19.181,-1.181,5.734
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-21.0,-20.343,0.657,3.896
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-24.0,-21.614,2.386,2.167
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-27.0,-22.798,4.202,0.351
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-3.0,-15.33,-12.33,16.883
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-30.0,-25.448,4.552,0.001
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-36.0,-31.447,4.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-42.0,-37.447,4.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-48.0,-43.447,4.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-54.0,-49.447,4.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-6.0,-15.977,-9.977,14.53
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,-9.0,-16.668,-7.668,12.221
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,10.0,0.0,-14.711,-14.711,19.264
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-12.0,-15.977,-3.977,14.53
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-15.0,-16.668,-1.668,12.221
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-18.0,-17.418,0.582,9.971
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-21.0,-18.23,2.77,7.783
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-24.0,-19.181,4.819,5.734
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-27.0,-20.343,6.657,3.896
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-3.0,-14.101,-11.101,21.654
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-30.0,-21.614,8.386,2.167
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-36.0,-25.448,10.552,0.001
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-42.0,-31.447,10.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-48.0,-37.447,10.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-54.0,-43.447,10.553,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-6.0,-14.711,-8.711,19.264
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,-9.0,-15.33,-6.33,16.883
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,15.0,0.0,-13.335,-13.335,23.888
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-12.0,-21.019,-9.019,2.972
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-15.0,-22.273,-7.273,1.226
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-18.0,-24.048,-6.048,0.001
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-21.0,-27.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-24.0,-30.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-27.0,-33.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-3.0,-17.842,-14.842,8.795
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-30.0,-36.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-36.0,-42.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-42.0,-48.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-48.0,-54.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-54.0,-60.047,-6.047,0.0
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-6.0,-18.708,-12.708,6.661
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,-9.0,-19.775,-10.775,4.728
vcomp,Waves,Neve 2254 diode bridge,diode-neve,diode-bridge,3.0,0.0,-17.059,-17.059,11.012
